ds,y,SMA,RSI,MACD,MOM
4/1/19,81.73,80.826,58.7971,1.0688,0.79
3/29/19,80.8,80.747,59.742,1.1083,1.15
3/28/19,80.74,80.632,50.4199,1.1546,-0.77
3/27/19,80.34,80.709,59.3658,1.2143,0.38
3/26/19,80.96,80.671,54.4091,1.2618,0.22
3/25/19,79.92,80.649,51.6734,1.3139,0.02
3/22/19,80.48,80.647,64.696,1.3573,2.34
3/21/19,81.79,80.413,61.7322,1.3798,1.26
3/20/19,81.32,80.287,61.3146,1.4032,1.9
3/19/19,80.87,80.097,70.9534,1.4204,1.46
3/18/19,81.08,79.951,63.9475,1.4297,0.2
3/15/19,80.15,79.931,62.0696,1.4521,0.8
3/14/19,80.44,79.851,69.8815,1.4697,1.35
3/13/19,80.71,79.716,68.6799,1.4767,1.71
3/12/19,80,79.545,65.8795,1.4875,1.43
3/11/19,79.78,79.402,65.1193,1.5033,1.55
3/8/19,79.01,79.247,58.0698,1.5192,0.18
3/7/19,80.16,79.229,65.257,1.5357,1.34
3/6/19,79.28,79.095,60.6025,1.53,0.55
3/5/19,80.19,79.04,77.5718,1.5114,2.56
3/4/19,80.31,78.784,79.464,1.4616,3.3
3/1/19,80,78.454,75.6298,1.4042,3.12
2/28/19,79.03,78.142,76.6785,1.3476,3.87
2/27/19,79.47,77.755,74.0403,1.2804,3.8
2/26/19,78.66,77.375,73.0786,1.2084,4.8
2/25/19,78.5,76.895,71.9078,1.1252,4.67
2/22/19,78.42,76.428,75.2046,1.03,3.76
2/21/19,77.82,76.052,73.2323,0.9217,2.63
2/20/19,78.53,75.789,74.1883,0.8124,3.12
2/19/19,78.23,75.477,71.4282,0.701,1.8
2/15/19,77.71,75.297,68.9222,0.601,2.02
2/14/19,76.27,75.095,65.9767,0.5112,3.97
2/13/19,76.25,74.698,62.8038,0.4317,3.81
2/12/19,75.4,74.317,60.3573,0.3598,3.38
2/11/19,74.1,73.979,53.7927,0.2902,2.86
2/8/19,73.98,73.693,53.0936,0.2187,1.69
2/7/19,74.68,73.524,61.3818,0.1208,3.85
2/6/19,75.26,73.139,66.3142,-0.0135,3.57
2/5/19,75.59,72.782,64.693,-0.1638,2.79
2/4/19,74.82,72.503,69.0285,-0.311,2.49
2/1/19,75.92,72.254,66.0641,-0.4518,3.73
1/31/19,73.28,71.881,53.5313,-0.5571,0.87
1/30/19,72.29,71.794,50.2628,-0.6197,-0.18
1/29/19,71.51,71.812,49.8353,-0.6782,0.49
1/28/19,71.24,71.763,45.7593,-0.7406,-0.83
1/25/19,71.72,71.846,51.584,-0.8083,0
1/24/19,71.4,71.846,45.8535,-0.8988,-1.5
1/23/19,71.3,71.996,50.9446,-0.9942,-0.53
1/22/19,71.89,72.049,53.1629,-1.1175,1.14
1/18/19,72.99,71.935,58.4693,-1.2554,3.63
1/17/19,72.13,71.572,47.2739,-1.3996,1.19
1/16/19,71.64,71.453,48.5771,-1.5238,4.07
1/15/19,71.67,71.046,51.5227,-1.6638,3.63
1/14/19,71.63,70.683,47.5242,-1.817,2.03
1/11/19,71.72,70.48,50.7847,-1.971,4.11
1/10/19,72.05,70.069,51.886,-2.1388,5.89
1/9/19,72.42,69.48,54.446,-2.3054,5.73
1/8/19,72.04,68.907,54.2159,-2.4585,4.4
1/7/19,71.52,68.467,49.2548,-2.572,1.16
1/4/19,71.15,68.351,42.2226,-2.6234,-2.81
1/3/19,68.62,68.632,43.4339,-2.6135,-3.63
1/2/19,69.69,68.995,30.1602,-2.5573,-7.91
12/31/18,68.19,69.786,32.687,-2.4321,-8.4
12/28/18,68.17,70.626,35.0288,-2.2841,-6.85
12/27/18,68.94,71.311,27.1654,-2.0964,-10.3
12/26/18,68.64,72.341,17.4209,-1.8473,-11.52
12/24/18,65.51,73.493,18.4009,-1.5654,-10.99
12/21/18,68.12,74.592,20.2918,-1.3012,-11.25
12/20/18,68.63,75.717,23.6504,-1.0754,-7.91
12/19/18,70.78,76.508,28.8518,-0.9022,-8.93
12/18/18,72,77.401,32.0209,-0.7817,-6.61
12/17/18,74.04,78.062,37.085,-0.6985,-3.19
12/14/18,75.58,78.381,42.5038,-0.6546,-1.5
12/13/18,76.98,78.531,38.6935,-0.6382,-1.01
12/12/18,76.02,78.632,46.8298,-0.6322,1.47
12/11/18,76.68,78.485,45.0714,-0.6632,1.46
12/10/18,76.54,78.339,45.7117,-0.7017,1.81
12/7/18,77.64,78.158,52.0785,-0.7602,1.96
12/6/18,78.39,77.962,45.9196,-0.8439,-0.42
12/4/18,79.43,78.004,63.8895,-0.9248,2.92
12/3/18,81.22,77.712,59.0217,-1.033,1.87
11/30/18,79.5,77.525,49.3785,-1.0929,1.78
11/29/18,79.06,77.347,47.9623,-1.1036,-0.64
11/28/18,78.45,77.411,40.2435,-1.0843,-2.76
11/27/18,77.05,77.687,36.8876,-1.0287,-5.09
11/26/18,76.98,78.196,34.5655,-0.9539,-4.02
11/23/18,75.49,78.598,33.2937,-0.8703,-7.08
11/21/18,77.56,79.306,38.1394,-0.7916,-4.78
11/20/18,76.97,79.784,42.0951,-0.7352,-3.32
11/19/18,79.22,80.116,42.2545,-0.687,-4.04
11/16/18,78.96,80.52,41.8083,-0.6332,-3.39
11/15/18,78.19,80.859,33.0104,-0.5766,-3.16
11/14/18,77.39,81.175,40.0267,-0.5249,-0.48
11/13/18,78,81.223,43.6072,-0.5305,2.18
11/12/18,79.83,81.005,51.8702,-0.5734,3.59
11/9/18,80.87,80.646,44.7823,-0.6501,2.39
11/8/18,81.71,80.407,61.4894,-0.7292,4.64
11/7/18,83.03,79.943,56.8445,-0.8434,2.08
11/6/18,81.99,79.735,54.3108,-0.9336,1.68
11/5/18,81.64,79.567,59.3849,-1.0046,0.5
11/2/18,81.95,79.517,55.7631,-1.0543,0.1
11/1/18,80.67,79.507,44.0523,-1.0501,-1.37
10/31/18,79.68,79.644,40.4502,-0.9831,-1.6
10/30/18,78.78,79.804,25.2448,-0.8744,-2.89
10/29/18,77.05,80.093,26.8597,-0.7242,-3.31
10/26/18,77.53,80.424,24.939,-0.5673,-4.26
10/25/18,78.31,80.85,26.9106,-0.4042,-5.45
10/24/18,77.62,81.395,33.1496,-0.2519,-6.6
10/23/18,79.84,82.055,32.5488,-0.1152,-6.32
10/22/18,81.15,82.687,41.9519,0.0259,-2.79
10/19/18,81.97,82.966,39.1805,0.1601,-3.65
10/18/18,81.85,83.331,35.4266,0.3215,-4.3
10/17/18,81.5,83.761,33.3334,0.5048,-5.57
10/16/18,81.2,84.318,29.9538,0.6971,-5.29
10/15/18,80.82,84.847,33.0001,0.8829,-3.97
10/12/18,81.38,85.244,35.827,1.0344,-3.12
10/11/18,81.6,85.556,44.017,1.1438,-2.145
10/10/18,84.52,85.7705,64.4589,1.1999,0.71
10/9/18,86.51,85.6995,62.4922,1.2162,-0.6512
10/8/18,86.13,85.7646,51.5253,1.2433,-1
10/5/18,85.34,85.8646,56.3773,1.2808,0.3
10/4/18,85.58,85.8346,58.1789,1.2957,0.64
10/3/18,86.15,85.7706,68.6787,1.2913,2.87
10/2/18,86.46,85.4836,64.6414,1.2661,1.9
10/1/18,85.81,85.2936,61.8352,1.24,2.35
9/28/18,85.02,85.0586,61.2197,1.2013,2.83
9/27/18,85.77,84.7756,69.6633,1.1389,2.935
9/26/18,85.78,84.4821,69.3673,1.0456,2.77
9/25/18,86.5,84.2051,80.3431,0.9361,5.0712
9/24/18,86.6,83.698,76.1794,0.8123,3.5541
9/21/18,85.17,83.3426,72.9372,0.705,4.86
9/20/18,84.82,82.8566,72.2843,0.6045,3.75
9/19/18,84.63,82.4816,66.34,0.5058,3.74
9/18/18,83.63,82.1076,69.1861,0.4168,3.49
9/17/18,83.41,81.7586,64.4323,0.3213,2.76
9/14/18,82.92,81.4826,60.9369,0.2316,1.97
9/13/18,82.32,81.2856,68.5701,0.137,2.71
9/12/18,83.13,81.0146,69.6457,0.0286,2.67
9/11/18,82.86,80.7476,62.887,-0.0737,2.05
9/10/18,81.71,80.5426,65.703,-0.1552,2.7159
9/7/18,81.83,80.271,50.674,-0.2297,0.59
9/6/18,80.46,80.212,61.9114,-0.2804,2
9/5/18,81.36,80.012,49.1096,-0.3426,0.85
9/4/18,80.29,79.927,56.2859,-0.3947,2.15
8/31/18,80.17,79.712,54.2816,-0.4585,1.9
8/30/18,80.51,79.522,57.1972,-0.5238,3.17
8/29/18,80.86,79.205,57.0984,-0.5923,2.66
8/28/18,80.28,78.939,58.808,-0.6566,1.59
8/27/18,80.4,78.78,52.7094,-0.7111,0.46
8/24/18,79.62,78.734,48.733,-0.7445,0.01
8/23/18,79.08,78.733,49.1142,-0.7609,-1.17
8/22/18,79.96,78.85,44.7373,-0.7616,-1.91
8/21/18,78.83,79.041,44.1609,-0.7387,-1.86
8/20/18,78.81,79.227,36.2868,-0.6944,-1.99
8/17/18,78.26,79.426,36.7593,-0.624,-1.63
8/16/18,78,79.589,25.1363,-0.5404,-2.61
8/15/18,76.94,79.85,27.2635,-0.4428,-3.11
8/14/18,78.31,80.161,33.4241,-0.3603,-2.65
8/13/18,78.56,80.426,36.2248,-0.2973,-2.68
8/10/18,79.42,80.694,36.5847,-0.2415,-1.46
8/9/18,80.32,80.84,44.7134,-0.1911,-3.1
8/8/18,80.73,81.15,46.9448,-0.1528,-1.99
8/7/18,81.27,81.349,46.0253,-0.1068,-0.61
8/6/18,80.18,81.41,40.4519,-0.0455,-1.7
8/3/18,80.2,81.58,38.0079,0.032,-1.75
8/2/18,79.91,81.755,37.3466,0.1117,-2.31
8/1/18,80.39,81.986,42.4394,0.1814,-0.91
7/31/18,81.51,82.077,46.7418,0.2277,-0.62
7/30/18,81.74,82.139,49.7046,0.2587,-0.39
7/27/18,81.92,82.178,41.8513,0.2829,-1.71
7/26/18,84.24,82.349,64.0398,0.3075,0.82
7/25/18,83.59,82.267,58.3405,0.3022,-0.02
7/24/18,83.01,82.269,43.7649,0.3235,-2.18
7/23/18,81.4,82.487,48.1395,0.3657,-0.86
7/20/18,81.4,82.573,45.5179,0.401,-0.24
7/19/18,82.01,82.597,50.2931,0.4346,-0.39
7/18/18,82.22,82.636,46.0481,0.4583,-0.78
7/17/18,82.31,82.714,50.513,0.478,0.37
7/16/18,82.49,82.677,53.1337,0.4812,0.07
7/13/18,83.31,82.67,54.7056,0.4712,0.95
7/12/18,82.69,82.575,57.8845,0.4493,1.95
7/11/18,82.59,82.38,58.0685,0.4162,2.88
7/10/18,83.66,82.092,64.2255,0.3779,2.92
7/9/18,82.9,81.8,59.0324,0.3366,1.65
7/6/18,82.33,81.635,53.192,0.3123,1.94
7/5/18,82.31,81.441,58.782,0.2958,1.74
7/3/18,82.24,81.267,58.72,0.2725,2.69
7/2/18,81.76,80.998,54.4688,0.2576,1.49
6/29/18,82.73,80.849,58.8995,0.258,0.73
6/28/18,81.97,80.776,54.6288,0.2662,-0.21
6/27/18,81.71,80.797,50.3042,0.3012,-1.38
6/26/18,80.64,80.935,43.7503,0.3588,-2.96
6/25/18,79.74,81.231,47.6672,0.4316,-2.94
6/22/18,81.38,81.525,50.1022,0.5008,-1.95
6/21/18,79.69,81.72,42.1188,0.5761,-2.71
6/20/18,80.45,81.991,47.0516,0.6662,-0.63
6/19/18,80.7,82.054,39.7003,0.7455,-0.7
6/18/18,80.82,82.124,42.5231,0.8245,-1.65
6/15/18,80.66,82.289,50.9642,0.8747,-0.15
6/14/18,81.89,82.304,52.5283,0.8907,1.13
6/13/18,81.51,82.191,56.0466,0.8876,3.19
6/12/18,82.42,81.872,60.9717,0.8631,4.96
6/11/18,83.1,81.376,65.7027,0.8225,4.44
6/8/18,83.6,80.932,63.1278,0.7799,1.76
6/7/18,82.88,80.756,61.5076,0.7559,1.78
6/6/18,82.06,80.578,55.7513,0.7511,-0.96
6/5/18,80.68,80.674,51.0616,0.7705,-1.14
6/4/18,80.97,80.788,60.5336,0.7975,0.5
6/1/18,81.83,80.738,59.7042,0.8148,-0.33
5/31/18,81.24,80.771,54.6534,0.8551,-0.95
5/30/18,81.5,80.866,45.6261,0.9272,-2.6
5/29/18,78.42,81.126,37.7635,1.02,-3.55
5/25/18,78.71,81.481,43.5913,1.1018,-1.9
5/24/18,80.27,81.671,58.467,1.135,0.71
5/23/18,82.15,81.6,55.8465,1.1205,1.97
5/22/18,81.64,81.403,70.8279,1.088,4.64
5/21/18,82.28,80.939,67.0355,1.0234,3.99
5/18/18,81.3,80.54,66.0278,0.9548,5.42
5/17/18,81.88,79.998,73.3113,0.8714,5.81
5/16/18,82.02,79.417,71.3885,0.77,5.31
5/15/18,81.79,78.886,72.348,0.6682,4.59
5/14/18,81.83,78.427,71.779,0.566,3.79
5/11/18,81.28,78.048,69.843,0.4762,4.23
5/10/18,81.72,77.625,67.7769,0.4121,1.04
5/9/18,79.93,77.521,60.2407,0.3828,0.78
5/8/18,78.09,77.443,53.245,0.3991,-2
5/7/18,77.74,77.643,52.8655,0.4462,-1.18
5/4/18,76.9,77.761,41.3725,0.5096,-3.19
5/3/18,76.54,78.08,42.8926,0.5941,-2.93
5/2/18,76.8,78.373,43.2224,0.6659,-2.59
5/1/18,76.95,78.632,47.6768,0.7203,-1.28
4/30/18,77.75,78.76,51.5107,0.7462,-0.21
4/27/18,77.79,78.781,45.7073,0.7478,-0.85
4/26/18,80.86,78.866,65.0487,0.7298,1.74
4/25/18,79.5,78.692,56.2453,0.6602,1.09
4/24/18,78.35,78.583,75.9121,0.5842,3.72
4/23/18,79.57,78.211,70.8703,0.4712,3.7
4/20/18,79,77.841,77.5069,0.3515,3.68
4/19/18,79.42,77.473,77.5069,0.2104,4.26
4/18/18,79.22,77.047,76.2456,0.0582,4.99
4/17/18,78.33,76.548,73.8929,-0.0978,5.09
4/16/18,78.54,76.039,71.7798,-0.2541,3.85
4/13/18,77.84,75.654,70.1215,-0.4107,4.47
4/12/18,77.22,75.207,70.8238,-0.5663,4.12
4/11/18,77.43,74.795,67.119,-0.717,3.11
4/10/18,77.07,74.484,60.9977,-0.8478,2.43
4/9/18,74.87,74.241,54.6539,-0.9575,1.41
4/6/18,74.87,74.1,58.862,-1.0538,1.22
4/5/18,76.02,73.978,54.5087,-1.146,0.83
4/4/18,74.87,73.895,45.4642,-1.2171,-0.17
4/3/18,75.02,73.912,38.9775,-1.2675,-1.55
4/2/18,73.22,74.067,45.6572,-1.3108,-0.09
3/29/18,74.61,74.076,33.9854,-1.359,-1.02
3/28/18,72.81,74.178,37.1147,-1.3949,-0.9
3/27/18,73.7,74.268,39.1732,-1.437,-1.33
3/26/18,74,74.401,34.7913,-1.4802,-1.22
3/23/18,72.89,74.523,35.854,-1.52,-1.01
3/22/18,73.5,74.624,40.0516,-1.5656,-0.08
3/21/18,75.04,74.632,38.0174,-1.6178,-0.77
3/20/18,73.99,74.709,37.9176,-1.6665,-2.45
3/19/18,74.15,74.954,42.749,-1.7163,-0.23
3/16/18,75.12,74.977,36.8025,-1.7699,-0.53
3/15/18,74.42,75.03,36.7101,-1.8115,-1.18
3/14/18,73.6,75.148,38.1672,-1.8532,-3.52
3/13/18,74.53,75.5,41.7128,-1.8983,-3.67
3/12/18,75.24,75.867,38.2723,-1.9447,-2.87
3/9/18,74.56,76.154,37.9138,-1.9783,-1.27
3/8/18,74.12,76.281,35.7649,-2.0077,-0.8
3/7/18,74.26,76.361,37.5947,-2.0363,-0.82
3/6/18,76.18,76.443,44.4274,-2.0767,0.2
3/5/18,76.27,76.423,35.3022,-2.1272,-0.92
3/2/18,75.55,76.515,32.963,-2.1546,-1.73
3/1/18,75.2,76.688,35.1138,-2.1873,-0.26
2/28/18,75.74,76.714,46.2822,-2.2422,2.06
2/27/18,77.5,76.508,50.9395,-2.3196,1.95
2/26/18,78.84,76.313,43.2269,-2.3677,1.49
2/23/18,77.53,76.164,30.3161,-2.3519,-1.35
2/22/18,75.86,76.299,22.7457,-2.2763,-3.14
2/21/18,74.89,76.613,24.3103,-2.1622,-2.69
2/20/18,75.75,76.882,26.3493,-2.0244,-6.81
2/16/18,76.54,77.563,23.5066,-1.8552,-8.98
2/15/18,76.21,78.461,24.7704,-1.6406,-10.88
2/14/18,76.46,79.549,17.7415,-1.3867,-10.77
2/13/18,76.3,80.626,18.3167,-1.085,-11.44
2/12/18,76.42,81.77,20.1157,-0.7588,-11.54
2/9/18,75.78,82.924,13.6912,-0.4166,-12.39
2/8/18,76.07,84.163,15.3431,-0.0561,-11.11
2/7/18,76.94,85.274,16.8838,0.2814,-10.05
2/6/18,78.35,86.279,16.9913,0.5843,-9.74
2/5/18,79.72,87.253,27.8752,0.833,-3.89
2/2/18,84.53,87.642,35.9027,0.9784,-2.44
2/1/18,89.07,87.886,53.7491,1.0712,-0.27
1/31/18,87.3,87.913,43.7722,1.1229,-0.64
1/30/18,86.78,87.977,54.8802,1.1692,-0.2
1/29/18,88.01,87.997,72.6605,1.1829,1.39
1/26/18,89,87.858,73.6836,1.1728,2.28
1/25/18,88.37,87.63,73.0693,1.1565,1.55
1/24/18,88.53,87.475,72.6868,1.1372,1.55
1/23/18,88.3,87.32,71.2148,1.1168,1.55
1/22/18,88.25,87.165,63.1777,1.0988,0.42
1/19/18,87.15,87.123,69.661,1.0841,0.78
1/18/18,87.43,87.045,73.0337,1.0525,2.61
1/17/18,88,86.784,69.21,1.0107,3.38
1/16/18,86.97,86.446,78.7281,0.9648,3.74
1/12/18,87.52,86.072,75.7233,0.9057,3.22
1/11/18,86.93,85.75,69.739,0.8475,2.37
1/10/18,86.08,85.513,83.925,0.7853,3.04
1/9/18,86.77,85.209,83.6443,0.7035,3.125
1/8/18,87.14,84.8965,82.547,0.6164,3.38
1/5/18,86.75,84.5585,83.5986,0.5293,4.12
1/4/18,86.82,84.1465,84.3724,0.4456,3.8
1/3/18,86.7,83.7665,76.3403,0.3774,2.12
1/2/18,85.03,83.5545,61.8223,0.3424,0.72
12/29/17,83.64,83.4825,66.776,0.3231,0.96
12/28/17,84.02,83.3865,66.5076,0.2976,1.37
12/27/17,83.9,83.2495,66.7503,0.2701,0.9
12/26/17,83.98,83.1595,66.4195,0.2423,1.01
12/22/17,83.97,83.0585,64.9006,0.2175,1.065
12/21/17,83.85,82.952,59.2357,0.1999,0.92
12/20/17,82.87,82.86,48.8862,0.1922,-0.45
12/19/17,82.44,82.905,55.5031,0.1891,-0.51
12/18/17,82.94,82.956,56.4583,0.1766,-0.17
12/15/17,83.03,82.973,57.5276,0.1602,-0.34
12/14/17,82.9,83.007,56.7911,0.1408,0.59
12/13/17,83.12,82.948,51.3496,0.1203,0.96
12/12/17,82.76,82.852,58.7873,0.0987,1.68
12/11/17,83.03,82.684,57.1584,0.0669,1.63
12/8/17,82.66,82.521,54.8648,0.0337,1.31
12/7/17,82.55,82.39,50.7084,-0.002,1.24
12/6/17,82.28,82.266,60.4406,-0.0438,2.39
12/5/17,82.89,82.027,67.6589,-0.1008,3.27
12/4/17,83.57,81.7,65.0663,-0.1599,2.89
12/1/17,83.46,81.411,69.0155,-0.2073,3
11/30/17,83.29,81.111,59.4906,-0.24,0.7
11/29/17,82.27,81.041,47.8262,-0.2414,-0.77
11/28/17,81.67,81.118,43.428,-0.2188,-1.24
11/27/17,81.11,81.242,41.7713,-0.1811,-1.69
11/24/17,81.42,81.411,43.2927,-0.1291,-1.86
11/22/17,81.1,81.597,38.5963,-0.062,-2.2
11/21/17,80.87,81.817,29.8153,0.0265,-3.05
11/20/17,80.55,82.122,19.7002,0.1342,-3.07
11/17/17,80.24,82.429,20.2131,0.2517,-3.1
11/16/17,80.56,82.739,20.8651,0.3639,-3.16
11/15/17,81.21,83.055,30.5446,0.4613,-1.64
11/14/17,82.24,83.219,38.838,0.5314,-1.23
11/13/17,82.89,83.342,42.3944,0.5871,-1.06
11/10/17,82.94,83.448,48.6728,0.6342,0.01
11/9/17,83.97,83.447,54.5274,0.6715,-0.07
11/8/17,83.47,83.454,55.7767,0.7016,-0.09
11/7/17,83.58,83.463,64.1548,0.7276,0.19
11/6/17,83.75,83.444,57.5026,0.7487,0.15
11/3/17,83.18,83.429,60.247,0.7729,0.57
11/2/17,83.53,83.372,64.396,0.7912,1.25
11/1/17,83.87,83.247,61.6208,0.8047,0.43
10/31/17,83.35,83.204,67.482,0.8166,1.02
10/30/17,83.54,83.102,68.842,0.8228,1.01
10/27/17,83.71,83.001,60.3268,0.8288,0.27
10/26/17,83.47,82.974,69.1961,0.8386,1.06
10/25/17,83.195,82.868,71.2341,0.8385,1.29
10/24/17,83.47,82.739,73.6752,0.8351,1.21
10/23/17,83.24,82.618,69.9705,0.8319,1.31
10/20/17,83.11,82.487,66.8185,0.8347,1.08
10/19/17,82.74,82.379,60.618,0.8399,0.63
10/18/17,82.76,82.316,76.2662,0.8436,1.16
10/17/17,82.96,82.2,72.8544,0.8352,1.22
10/16/17,82.81,82.078,74.9102,0.8267,1.4
10/13/17,82.41,81.938,75.7346,0.8133,0.79
10/12/17,82.43,81.859,71.8285,0.7981,0.68
10/11/17,82.6,81.791,70.2914,0.785,1.27
10/10/17,82.26,81.664,74.693,0.7686,1.63
10/9/17,82.03,81.501,69.9959,0.7471,1.81
10/6/17,81.71,81.32,69.2775,0.727,2.05
10/5/17,82.02,81.115,68.7971,0.7005,1.23
10/4/17,81.79,80.992,70.3817,0.6671,1.52
10/3/17,81.76,80.84,67.0522,0.6266,1.35
10/2/17,81.63,80.705,66.0844,0.5826,1.51
9/29/17,81.98,80.554,78.0966,0.5292,1.82
9/28/17,82.19,80.372,76.2116,0.4645,1.78
9/27/17,81.43,80.194,70.8157,0.4054,1.39
9/26/17,80.89,80.055,69.2907,0.3541,1.31
9/25/17,80.98,79.924,62.6564,0.3019,0.62
9/22/17,79.92,79.862,59.0244,0.2495,0.71
9/21/17,79.89,79.791,75.423,0.1851,1.47
9/20/17,80.55,79.644,73.6243,0.0996,2.39
9/19/17,80.22,79.405,71.6694,0.0082,3.42
9/18/17,80.09,79.063,69.1434,-0.0901,3.42
9/15/17,80.07,78.721,76.6625,-0.1968,3.85
9/14/17,80.09,78.336,74.631,-0.315,3.61
9/13/17,79.77,77.975,71.7634,-0.4343,3.29
9/12/17,79.5,77.646,70.9181,-0.5531,2.5
9/11/17,79.25,77.396,71.1097,-0.6717,2.85
9/8/17,78.82,77.111,67.9972,-0.7847,2.51
9/7/17,79.03,76.86,68.1625,-0.8816,2.32
9/6/17,78.78,76.628,57.7123,-0.9575,1.34
9/5/17,77.18,76.494,37.1856,-0.9966,0.17
9/1/17,76.57,76.477,30.6407,-1.006,0.19
8/31/17,76.33,76.458,28.1451,-1.0026,-0.99
8/30/17,76.1,76.557,27.4402,-0.9897,-1.8
8/29/17,76.45,76.737,26.7938,-0.9689,-1.91
8/28/17,76.47,76.928,32.8514,-0.9416,-1.72
8/25/17,76.72,77.1,25.3687,-0.9103,-2.65
8/24/17,76.33,77.365,24.0241,-0.8613,-3.26
8/23/17,76.61,77.691,25.3968,-0.8001,-3.55
8/22/17,76.74,78.046,22.404,-0.7293,-3.47
8/21/17,76.38,78.393,20.8804,-0.6466,-3.7
8/18/17,76.64,78.763,15.4654,-0.5586,-4.26
8/17/17,76.26,79.189,20.0692,-0.4738,-3.08
8/16/17,77.47,79.497,24.8841,-0.4106,-1.86
8/15/17,78.04,79.683,25.4476,-0.3615,-2.04
8/14/17,78.23,79.887,29.1627,-0.3204,-1.21
8/11/17,78.21,80.008,34.5138,-0.295,-0.44
8/10/17,78.97,80.052,40.7938,-0.285,-0.48
8/9/17,80.21,80.1,47.7622,-0.2867,-0.33
8/8/17,79.96,80.133,43.6994,-0.2938,-0.75
8/7/17,80.16,80.208,45.7897,-0.2976,0.11
8/4/17,80.21,80.197,49.636,-0.3026,-0.21
8/3/17,80.49,80.218,48.1852,-0.3065,-0.63
8/2/17,80.6,80.281,41.5134,-0.3024,-0.54
8/1/17,80.17,80.335,44.5652,-0.2897,-0.86
7/31/17,80.04,80.421,39.4834,-0.2766,-1.17
7/28/17,79.6,80.538,36.6317,-0.2583,-1.35
7/27/17,80.83,80.673,42.5461,-0.2427,-0.73
7/26/17,80.37,80.746,46.4345,-0.2383,-0.61
7/25/17,80.27,80.807,48.6717,-0.2378,0.44
7/24/17,79.87,80.763,38.7465,-0.236,0.06
7/21/17,80.12,80.757,45.2972,-0.2282,0.45
7/20/17,80.86,80.712,49.3717,-0.2304,0.11
7/19/17,80.85,80.701,41.5322,-0.2342,-1.24
7/18/17,80.6,80.825,49.006,-0.233,0.23
7/17/17,80.86,80.802,48.7196,-0.2381,-0.08
7/14/17,81.28,80.81,48.7196,-0.2391,-0.37
7/13/17,80.97,80.847,48.3673,-0.2348,-0.44
7/12/17,80.96,80.891,50.6647,-0.2231,-0.26
7/11/17,80.6,80.917,40.7662,-0.2024,-1.24
7/10/17,80.16,81.041,36.3564,-0.1641,-0.85
7/7/17,80.22,81.126,37.8952,-0.1238,-1.25
7/6/17,80.12,81.251,43.344,-0.0924,-1.18
7/5/17,80.85,81.369,51.6479,-0.0735,-0.39
7/3/17,82.1,81.408,40.5159,-0.0593,-2.43
6/30/17,80.73,81.651,43.4495,-0.0334,-1.53
6/29/17,80.7,81.804,46.4782,-0.0139,-0.41
6/28/17,81.53,81.845,46.8839,0.0012,-1.4
6/27/17,81.11,81.985,47.2551,0.0152,-1.4
6/26/17,81.24,82.125,48.2875,0.0273,-1.1
6/23/17,81.61,82.235,41.3711,0.0365,-0.3
6/22/17,81.08,82.265,45.9837,0.0433,0.94
6/21/17,81.44,82.171,51.0177,0.0278,0.99
6/20/17,82.31,82.072,51.2746,-0.0067,1.77
6/19/17,82.76,81.895,62.0538,-0.0537,3.78
6/16/17,83.49,81.517,57.8207,-0.1157,2.02
6/15/17,82.26,81.315,51.1469,-0.1674,1.41
6/14/17,82.07,81.174,62.1255,-0.2145,1.87
6/13/17,82.96,80.987,62.5951,-0.2719,1.57
6/12/17,82.93,80.83,61.4138,-0.3154,1.06
6/9/17,82.13,80.724,49.2278,-0.3333,-1.18
6/8/17,80.62,80.842,42.3256,-0.3144,-1.91
6/7/17,80.91,81.033,47.198,-0.2783,-1.27
6/6/17,81.21,81.16,38.3228,-0.2353,-1.81
6/5/17,80.12,81.341,25.3789,-0.172,-2.56
6/2/17,79.5,81.597,33.9549,-0.1017,-1.18
6/1/17,80.7,81.715,29.875,-0.0487,-1.93
5/31/17,80.5,81.908,34.9027,0.0015,-1.96
5/30/17,81.1,82.104,38.3692,0.0369,-1.72
5/26/17,81.55,82.276,42.0142,0.0605,-0.78
5/25/17,81.75,82.354,51.6492,0.072,-0.26
5/24/17,82.29,82.38,53.017,0.0717,0.3
5/23/17,82.58,82.35,51.7389,0.0714,-0.64
5/22/17,82.29,82.414,49.1232,0.0736,0.11
5/19/17,81.93,82.403,47.7891,0.0773,0.37
5/18/17,81.75,82.366,45.0791,0.078,-0.52
5/17/17,81.99,82.418,50.5171,0.0714,0.33
5/16/17,82.55,82.385,57.5961,0.0481,0.76
5/15/17,82.8,82.309,58.8328,0.0138,1.49
5/12/17,82.55,82.16,53.3317,-0.0196,-0.07
5/11/17,82.61,82.167,55.5209,-0.0464,1.52
5/10/17,81.91,82.015,51.2921,-0.0758,0.6
5/9/17,82.31,81.955,60.5523,-0.102,1.53
5/8/17,82.89,81.802,51.5565,-0.1333,0.72
5/5/17,82.02,81.73,47.3954,-0.149,0.7
5/4/17,81.64,81.66,54.9766,-0.1634,1.34
5/3/17,82.7,81.526,51.5982,-0.1844,0.8
5/2/17,82.05,81.446,53.5183,-0.1982,0.82
5/1/17,82.06,81.364,46.9319,-0.208,-0.34
4/28/17,81.65,81.398,58.106,-0.2071,-0.26
4/27/17,81.26,81.424,38.9718,-0.2059,-1.79
4/26/17,81.4,81.603,44.9541,-0.1808,-1.56
