ds,y,SMA,RSI,MACD,MOM
4/1/19,48.810001,49.568,40.9434,0.0446,-2.41
3/29/19,48.32,49.809,51.7557,0.0957,-0.42
3/28/19,49.09,49.851,40.7591,0.139,-1.34
3/27/19,48.77,49.985,42.4689,0.2015,-0.93
3/26/19,49.009998,50.078,37.7698,0.2628,-1.26
3/25/19,48.080002,50.204,36.6612,0.323,-1.58
3/22/19,48.310001,50.362,42.2888,0.3667,-0.01
3/21/19,49.860001,50.363,48.1378,0.3792,0.27
3/20/19,50.400002,50.336,60.6522,0.3631,1.22
3/19/19,51.41,50.214,79.5795,0.3228,2.39
3/18/19,51.73,49.975,68.0543,0.2793,0.55
3/15/19,50.66,49.92,60.1016,0.267,-0.01
3/14/19,50.349998,49.921,57.815,0.2661,0.09
3/13/19,49.919998,49.912,54.6994,0.2688,0.28
3/12/19,49.650002,49.884,53.3027,0.2741,0.29
3/11/19,49.759998,49.855,57.1815,0.279,0.74
3/8/19,49.799999,49.781,45.084,0.2815,-0.34
3/7/19,49.68,49.815,53.3303,0.2867,-0.05
3/6/19,49.82,49.82,58.9359,0.2778,0.54
3/5/19,49.889999,49.766,60.2512,0.2597,1
3/4/19,50.110001,49.666,65.9955,0.2362,1.2
3/1/19,50.029999,49.546,65.3086,0.2085,1.6
2/28/19,49.889999,49.386,62.4651,0.1836,0.74
2/27/19,49.900002,49.312,57.5841,0.1649,1.58
2/26/19,49.59,49.154,56.2718,0.1516,1.62
2/25/19,49.66,48.992,53.2798,0.139,1.32
2/22/19,49.02,48.86,58.6158,0.1263,0.51
2/21/19,49.560001,48.809,61.2121,0.1093,0.67
2/20/19,49.810001,48.742,57.7372,0.096,0.16
2/19/19,49.380001,48.726,53.1593,0.0942,0.18
2/15/19,49.220001,48.708,53.9482,0.1027,0.09
2/14/19,48.52,48.699,48.6947,0.1172,-0.65
2/13/19,49.02,48.764,56.3694,0.1419,-0.6
2/12/19,49.049999,48.824,38.8909,0.1696,-1.77
2/11/19,47.650002,49.001,36.2758,0.2159,-1.9
2/8/19,47.650002,49.191,36.9881,0.257,-2.46
2/7/19,48.080002,49.437,52.1193,0.2838,-0.7
2/6/19,49.220001,49.507,52.1193,0.2883,-0.91
2/5/19,49.27,49.598,54.9703,0.2871,-0.5
2/4/19,49.060001,49.648,49.1263,0.2779,-0.25
2/1/19,48.91,49.673,51.2648,0.2624,0.36
1/31/19,48.91,49.637,55.3098,0.2284,1.13
1/30/19,49.639999,49.524,64.4657,0.1724,2.24
1/29/19,49.402153,49.3,63.8893,0.0943,2.27
1/28/19,49.372425,49.073,63.8012,0.002,2.27
1/25/19,49.679642,48.846,74.0412,-0.1063,2.9
1/24/19,49.530987,48.556,69.8201,-0.2312,2.28
1/23/19,49.669727,48.328,73.5244,-0.3567,2.1
1/22/19,49.412067,48.118,72.0634,-0.4889,1.99
1/18/19,49.560715,47.919,67.3382,-0.6167,1.68
1/17/19,48.787724,47.751,63.5261,-0.7345,1.99
1/16/19,48.500328,47.552,58.9308,-0.8456,2.625
1/15/19,47.241737,47.2895,52.9415,-0.9513,1.62
1/14/19,47.985001,47.1275,51.9086,-1.0549,1.83
1/11/19,47.439941,46.9445,51.8028,-1.1642,2.78
1/10/19,47.321022,46.6665,51.8028,-1.2794,3.66
1/9/19,47.370571,46.3005,51.8953,-1.3989,3.04
1/8/19,47.112907,45.9965,55.3639,-1.5199,2.31
1/7/19,47.212009,45.7655,54.5222,-1.638,2.38
1/4/19,47.519226,45.5275,52.0823,-1.7373,1.03
1/3/19,46.151623,45.4245,46.5636,-1.8072,-0.29
1/2/19,46.518295,45.4535,37.0269,-1.8399,-0.695
12/31/18,45.666027,45.523,39.5994,-1.8366,-0.57
12/28/18,45.368717,45.58,37.0021,-1.8115,-2.29
12/27/18,45.120964,45.809,28.0977,-1.7488,-3.57
12/26/18,45.180428,46.166,18.6064,-1.6457,-5.57
12/24/18,43.208302,46.723,20.336,-1.5174,-5.6
12/21/18,44.714649,47.283,23.8891,-1.3881,-5.3
12/20/18,45.626385,47.813,21.8032,-1.2576,-5.25
12/19/18,45.259705,48.338,25.0187,-1.1124,-7.56
12/18/18,46.10207,49.094,27.0104,-0.9654,-7.84
12/17/18,46.191265,49.878,19.4558,-0.8067,-7.86
12/14/18,46.121891,50.664,20.3235,-0.6321,-7.42
12/13/18,46.607487,51.406,24.5666,-0.4681,-5.18
12/12/18,47.311111,51.924,25.6529,-0.3285,-4.4
12/11/18,47.330929,52.364,29.804,-0.205,-2.92
12/10/18,48.361588,52.656,32.602,-0.1107,-1.9
12/7/18,49.808472,52.846,36.4257,-0.043,-1.73
12/6/18,50.631016,53.019,34.399,-0.0072,-2.4
12/4/18,51.314816,53.259,56.8121,-0.0044,0.98
12/3/18,53.752716,53.161,66.6409,-0.0606,2.13
11/30/18,53.792355,52.948,61.598,-0.1223,2.54
11/29/18,53.554512,52.694,60.7591,-0.1668,0.83
11/28/18,53.861725,52.611,54.0197,-0.1982,0.53
11/27/18,52.712147,52.558,49.6542,-0.2097,-0.44
11/26/18,52.404934,52.602,46.0461,-0.2099,-0.755
11/23/18,51.364368,52.6775,42.3263,-0.2046,-0.93
11/21/18,51.958977,52.7705,47.6666,-0.201,-1.2
11/20/18,52.067989,52.8905,51.5383,-0.2102,-0.31
11/19/18,52.840981,52.9215,50.8701,-0.2231,-0.76
11/16/18,52.464394,52.9975,48.3042,-0.231,-1.56
11/15/18,52.345474,53.1535,38.2332,-0.2327,-1.89
11/14/18,51.681492,53.3425,51.1637,-0.2337,0.1
11/13/18,52.266193,53.3325,45.8023,-0.2625,0.17
11/12/18,51.879692,53.3155,50.717,-0.2932,1.25
11/9/18,52.563496,53.1905,50.2935,-0.3388,1.77
11/8/18,52.682419,53.0135,48.6609,-0.3922,2.37
11/7/18,52.672508,52.7765,57.0467,-0.4562,2.51
11/6/18,52.643017,52.5255,53.4357,-0.5377,2.52
11/5/18,52.751152,52.2735,56.8984,-0.6187,0.66
11/2/18,52.702,52.2075,61.5558,-0.7056,1.13
11/1/18,52.652847,52.0945,56.3277,-0.7877,-0.74
10/31/18,52.328434,52.1685,53.481,-0.8454,-0.52
10/30/18,51.797581,52.2205,48.9502,-0.8823,-0.86
10/29/18,51.345371,52.3065,44.2272,-0.8957,-0.63
10/26/18,50.381973,52.3695,39.2097,-0.8888,-0.785
10/25/18,50.98164,52.448,31.5045,-0.868,-1.85
10/24/18,49.339924,52.633,35.532,-0.8441,-2.39
10/23/18,50.686718,52.872,30.7296,-0.8406,-2.54
10/22/18,50.775196,53.126,45.0647,-0.8532,0.09
10/19/18,51.99419,53.117,45.1497,-0.9052,-0.62
10/18/18,52.200638,53.179,55.4013,-0.9623,1.44
10/17/18,53.537601,53.035,49.6423,-1.0256,1.06
10/16/18,52.819965,52.929,47.1238,-1.0694,1.07
10/15/18,52.338268,52.822,38.2264,-1.0977,-0.23
10/12/18,51.227406,52.845,33.0284,-1.109,-0.59
10/11/18,50.568752,52.904,34.8298,-1.1167,-0.9
10/10/18,51.541985,52.994,45.316,-1.1325,-0.68
10/9/18,52.623352,53.062,41.4713,-1.1568,-0.92
10/8/18,52.760979,53.154,36.4445,-1.1631,-1.82
10/5/18,52.289112,53.336,42.3348,-1.1525,-2.05
10/4/18,52.603691,53.541,28.2796,-1.1303,-2.9
10/3/18,51.758259,53.831,24.3445,-1.0774,-1.99
10/2/18,51.247066,54.03,19.8715,-1.0085,-2.01
10/1/18,51.365036,54.231,22.1367,-0.9299,-2.01
9/28/18,51.669785,54.432,21.3296,-0.8524,-2.5
9/27/18,51.925381,54.682,23.9681,-0.7739,-2.73
9/26/18,52.259621,54.955,30.2462,-0.7049,-2.95
9/25/18,53.311497,55.25,29.0294,-0.6444,-3.1
9/24/18,53.340988,55.56,32.1877,-0.5772,-2.82
9/21/18,54.058624,55.842,39.5447,-0.5093,-2.17
9/20/18,54.609138,56.059,37.9319,-0.4353,-3.28
9/19/18,54.284729,56.387,19.5913,-0.3355,-4.39
9/18/18,53.576923,56.826,14.8223,-0.2074,-4.2
9/17/18,53.390144,57.246,16.6769,-0.0751,-3.52
9/14/18,53.803028,57.598,18.5112,0.0458,-3.48
9/13/18,54.068455,57.946,22.6988,0.151,-3.04
9/12/18,54.992535,58.25,33.7653,0.2337,-1.86
9/11/18,56.408146,58.436,34.5697,0.2949,-1.47
9/10/18,56.48679,58.583,37.0675,0.3513,-1.28
9/7/18,56.427807,58.711,40.6743,0.3981,-1.08
9/6/18,56.94883,58.819,57.2065,0.4326,-0.13
9/5/18,57.951553,58.832,56.7268,0.4535,-0.12
9/4/18,57.804096,58.844,49.4117,0.4778,-0.36
8/31/18,57.489513,58.88,45.9707,0.5066,-0.24
8/30/18,57.469852,58.904,53.2091,0.5306,0.53
8/29/18,57.961384,58.851,61.4868,0.5425,1.37
8/28/18,58.069523,58.714,64.831,0.546,1.52
8/27/18,58.099014,58.562,60.4004,0.5476,1.21
8/24/18,57.695957,58.441,61.0493,0.5516,1.52
8/23/18,57.627144,58.289,63.0826,0.5528,0.35
8/22/18,58.167824,58.254,63.8481,0.5522,0.28
8/21/18,57.961384,58.226,63.4489,0.5534,0.06
8/20/18,58.030197,58.22,61.638,0.5605,0.23
8/17/18,57.863079,58.197,58.7325,0.5772,0.45
8/16/18,57.666466,58.152,54.9447,0.6052,1.06
8/15/18,57.007816,58.046,49.7878,0.6433,-0.28
8/14/18,57.08646,58.074,49.6751,0.6871,-0.94
8/13/18,56.634251,58.168,49.5732,0.7269,-1.17
8/10/18,57.066799,58.285,46.8629,0.7593,-1
8/9/18,57.450191,58.385,60.0348,0.7795,0.18
8/8/18,57.764771,58.367,61.3797,0.7743,0.66
8/7/18,57.403683,58.301,63.4737,0.7642,0.94
8/6/18,57.472,58.207,61.0839,0.7525,2.19
8/3/18,57.413445,57.988,57.4661,0.7469,1.99
8/2/18,56.886444,57.789,49.504,0.7448,0.82
8/1/18,56.261856,57.707,58.3282,0.738,1.7
7/31/18,55.910526,57.537,66.169,0.7022,1.66
7/30/18,57.081631,57.371,68.9941,0.6481,3.09
7/27/18,57.218262,57.062,66.3492,0.5884,3.64
7/26/18,56.905964,56.698,67.3839,0.5327,2.01
7/25/18,56.827888,56.497,65.3867,0.4788,1.7
7/24/18,56.944996,56.327,64.8633,0.4365,0.94
7/23/18,56.603424,56.233,55.0059,0.4085,0.2
7/20/18,55.051708,56.213,52.6286,0.4047,0.77
7/19/18,54.97364,56.136,54.1577,0.4004,0.34
7/18/18,55.207859,56.102,54.1577,0.3889,-0.17
7/17/18,55.198105,56.119,59.2189,0.3733,1.75
7/16/18,55.617748,55.944,52.1633,0.3538,0.12
7/13/18,54.026997,55.932,45.0982,0.3487,1.19
7/12/18,54.680862,55.813,58.465,0.3373,3.22
7/11/18,54.719898,55.491,58.0748,0.2928,2.5
7/10/18,55.256653,55.241,64.0287,0.2441,3.28
7/9/18,55.403046,54.913,59.0478,0.1924,1.23
7/6/18,54.544231,54.79,53.0641,0.1579,1.05
7/5/18,53.909889,54.685,58.4155,0.1323,0.46
7/3/18,54.222179,54.639,63.1287,0.1009,1.75
7/2/18,54.963879,54.464,55.3004,0.0791,0.69
6/29/18,54.105068,54.395,59.1604,0.088,1.07
6/28/18,52.338654,54.288,40.8445,0.1138,-1.78
6/27/18,51.997078,54.466,37.0386,0.1757,-2.15
6/26/18,52.143471,54.681,42.2467,0.2376,-1.74
6/25/18,52.660702,54.855,40.8866,0.2871,-2.01
6/22/18,52.641186,55.056,51.6524,0.3304,-0.6
6/21/18,53.060833,55.116,43.6121,0.358,-1.52
6/20/18,53.168182,55.268,58.5455,0.3896,0.74
6/19/18,53.753738,55.194,48.2687,0.4082,0.07
6/18/18,53.753738,55.187,45.6246,0.4367,-0.28
6/15/18,53.656147,55.215,46.1238,0.4602,-0.01
6/14/18,53.421928,55.216,57.0867,0.4711,1.12
6/13/18,53.83181,55.104,58.0418,0.4636,1.73
6/12/18,54.046513,54.931,61.927,0.449,1.6
6/11/18,54.173382,54.771,64.2494,0.4274,1.19
6/8/18,54.339291,54.652,62.2982,0.4045,-0.31
6/7/18,54.290493,54.683,65.2234,0.3868,0.74
6/6/18,54.241699,54.609,55.9067,0.3745,0.09
6/5/18,53.187702,54.6,54.7641,0.3787,0.53
6/4/18,53.509758,54.547,56.937,0.3834,0.64
6/1/18,53.373123,54.483,54.8781,0.387,0.16
5/31/18,52.689983,54.467,51.7164,0.3947,-0.49
5/30/18,52.924202,54.516,46.4053,0.4038,-0.77
5/29/18,51.675026,54.593,49.8124,0.4068,-0.74
5/25/18,53.578072,54.667,55.1865,0.3873,-0.09
5/24/18,53.353607,54.676,70.7702,0.3448,1.74
5/23/18,54.827248,54.502,64.864,0.2847,1.58
5/22/18,53.929405,54.344,61.5328,0.2352,1.91
5/21/18,53.226742,54.153,56.4198,0.1864,1.11
5/18/18,52.406963,54.042,57.292,0.1335,2.98
5/17/18,52.914444,53.744,60.2881,0.065,2.78
5/16/18,53.714699,53.466,63.8968,-0.0201,2.32
5/15/18,53.431683,53.234,62.0571,-0.1182,2.67
5/14/18,53.168182,52.967,65.9795,-0.2213,2.22
5/11/18,53.138908,52.745,65.4745,-0.3308,2.41
5/10/18,53.334091,52.504,62.3441,-0.4336,1.14
5/9/18,52.465519,52.39,58.2025,-0.5203,1.01
5/8/18,51.909245,52.289,53.2328,-0.5901,-0.23
5/7/18,51.392006,52.312,55.2579,-0.6461,0.42
5/4/18,51.148026,52.27,40.6204,-0.6963,-0.76
5/3/18,50.298977,52.346,43.848,-0.729,1.11
5/2/18,50.552715,52.235,49.8713,-0.7794,1.6
5/1/18,50.911106,52.075,44.2484,-0.845,0.81
4/30/18,50.329929,51.994,50.8755,-0.9128,1.97
4/27/18,50.717384,51.797,48.4432,-0.9973,0.27
4/26/18,50.794868,51.77,54.6144,-1.0844,0.83
4/25/18,51.443855,51.687,50.1906,-1.179,0.12
4/24/18,50.862675,51.675,54.6349,-1.2638,-0.04
4/23/18,50.959541,51.679,51.6103,-1.3438,0.05
4/20/18,50.911106,51.674,46.6482,-1.4014,-0.72
4/19/18,49.923107,51.746,32.3483,-1.4332,-2.83
4/18/18,48.809181,52.029,33.9034,-1.4423,-0.35
4/17/18,48.983536,52.064,34.8528,-1.4557,-0.77
4/16/18,49.206326,52.141,31.1797,-1.4732,-1.78
4/13/18,49.293495,52.319,38.982,-1.4967,-0.05
4/12/18,51.046719,52.324,39.932,-1.5423,1
4/11/18,50.300869,52.224,40.8886,-1.5888,-0.08
4/10/18,50.969227,52.232,44.9465,-1.6346,1.04
4/9/18,50.610832,52.128,41.0989,-1.677,-0.22
4/6/18,50.591461,52.15,41.9058,-1.6994,-1.56
4/5/18,51.589146,52.306,45.6132,-1.7067,-1.68
4/4/18,51.25013,52.474,26.9953,-1.6915,-4.64
4/3/18,50.446167,52.938,29.4147,-1.6305,-4.16
4/2/18,49.739063,53.354,32.2835,-1.5637,-4.62
3/29/18,50.765816,53.816,29.3248,-1.4844,-4.71
3/28/18,49.86499,54.287,20.2165,-1.3807,-6.7
3/27/18,49.49691,54.957,24.0617,-1.2602,-5.99
3/26/18,50.649582,55.556,19.0318,-1.1507,-6.32
3/23/18,49.380672,56.188,21.1937,-1.0412,-4.44
3/22/18,50.882046,56.632,26.4203,-0.9563,-2.54
3/21/18,53.071152,56.886,30.0455,-0.902,-1.38
3/20/18,53.1777,57.024,33.9246,-0.8666,-1.94
3/19/18,53.739502,57.218,34.5128,-0.8471,-0.93
3/16/18,54.146328,57.311,40.9626,-0.8384,0.07
3/15/18,55.04715,57.304,38.9267,-0.8481,-1.48
3/14/18,54.853424,57.452,46.0003,-0.8611,-1.61
3/13/18,55.754253,57.613,49.9744,-0.887,-1.64
3/12/18,56.199818,57.777,49.078,-0.9068,-1.48
3/9/18,56.403233,57.925,40.1492,-0.9047,-1.91
3/8/18,54.940605,58.116,36.4446,-0.8744,-3.13
3/7/18,54.824368,58.429,33.2713,-0.833,-3.46
3/6/18,55.279621,58.775,39.9988,-0.7912,-2.15
3/5/18,55.78331,58.99,31.4253,-0.764,-2.86
3/2/18,55.608955,59.276,31.9271,-0.7319,-2.9
3/1/18,55.512093,59.566,38.6419,-0.7205,0.4
2/28/18,56.577583,59.526,46.7609,-0.7429,3.41
2/27/18,57.352486,59.185,51.2055,-0.7861,3.67
2/26/18,58.088642,58.818,49.0252,-0.8305,3.61
2/23/18,57.31374,58.457,43.5078,-0.8617,1.74
2/22/18,56.965038,58.283,49.219,-0.8793,2.94
2/21/18,57.856174,57.989,49.0704,-0.8943,2.955
2/20/18,58.069271,57.6935,49.0704,-0.8864,1.16
2/16/18,58.069271,57.5775,47.8975,-0.8465,-5.66
2/15/18,58.137077,58.1435,48.6943,-0.762,-5.55
2/14/18,57.68182,58.6985,36.136,-0.6213,-7.42
2/13/18,56.18045,59.4405,20.1533,-0.4017,-9.37
2/12/18,54.727505,60.3775,20.944,-0.1271,-9.42
2/9/18,54.369114,61.3195,18.8426,0.1654,-9.75
2/8/18,53.662014,62.2945,21.6432,0.4692,-8.37
2/7/18,55.734879,63.1315,18.0506,0.7605,-8.01
2/6/18,55.483032,63.9325,17.746,1.0395,-7.405
2/5/18,56.335426,64.673,21.4211,1.2685,-5.3
2/2/18,62.06002,65.203,68.7511,1.4014,1.18
2/1/18,63.454845,65.085,69.586,1.4201,1.5
1/31/18,63.338612,64.935,68.7317,1.4289,2.42
1/30/18,62.857162,64.693,71.6289,1.4274,2.64
1/29/18,63.377125,64.429,78.1114,1.4123,2.58
1/26/18,63.48304,64.171,80.1635,1.386,2.24
1/25/18,63.213436,63.947,79.3188,1.3581,3.22
1/24/18,63.049751,63.625,75.6329,1.3376,2.65
1/23/18,62.096485,63.36,71.7687,1.331,1.65
1/22/18,62.327576,63.195,69.6721,1.3327,1.24
1/19/18,61.83651,63.071,72.0007,1.3362,2.17
1/18/18,61.57653,62.854,70.335,1.3392,2.65
1/17/18,61.509125,62.589,63.147,1.3498,1.81
1/16/18,60.180344,62.408,62.6681,1.3693,1.33
1/12/18,60.228485,62.275,68.1114,1.3805,2.17
1/11/18,60.671413,62.058,74.5038,1.3808,2.55
1/10/18,60.777336,61.803,67.3287,1.3792,0.985
1/9/18,59.949249,61.7045,66.004,1.3912,0.28
1/8/18,59.737415,61.6765,71.2003,1.3992,1.89
1/5/18,60.42107,61.4875,72.6298,1.4004,1.95
1/4/18,60.016655,61.2925,68.1394,1.4052,0.8
1/3/18,59.275234,61.2125,62.7852,1.4227,0.8
1/2/18,58.822674,61.1325,61.4027,1.4445,1.68
12/29/17,58.418259,60.9645,66.5986,1.4569,1.98
12/28/17,59.024879,60.7665,63.774,1.4542,0.72
12/27/17,58.68787,60.6945,64.574,1.4435,2.39
12/26/17,58.861198,60.4555,68.9681,1.4152,2.225
12/22/17,59.265602,60.233,75.0794,1.3683,2.31
12/21/17,59.323376,60.002,69.2384,1.3109,2.32
12/20/17,57.907936,59.77,69.709,1.2598,2.25
12/19/17,58.119766,59.545,73.8895,1.1961,3.53
12/18/17,58.658981,59.192,70.6338,1.123,3.15
12/15/17,57.647953,58.877,65.1845,1.0549,2.79
12/14/17,57.022079,58.598,66.4407,0.9853,2.45
12/13/17,57.195396,58.353,75.4973,0.896,4.47
12/12/17,58.090885,57.906,67.9077,0.7891,4.84
12/11/17,56.68507,57.422,75.2499,0.6877,5.25
12/8/17,57.108738,56.897,81.4795,0.5657,5.52
12/7/17,57.156883,56.345,76.4561,0.4376,3.99
12/6/17,56.396206,55.946,78.121,0.3239,4.48
12/5/17,56.376945,55.498,73.8875,0.2122,3.53
12/4/17,55.259995,55.145,71.8397,0.117,3.06
12/1/17,54.114166,54.839,67.6312,0.0336,2.62
11/30/17,54.374149,54.577,74.1885,-0.0332,3.4
11/29/17,54.576347,54.237,66.6629,-0.0855,2.32
11/28/17,53.507549,54.005,41.0589,-0.0989,0.35
11/27/17,51.947674,53.97,43.3399,-0.0797,0
11/24/17,52.082481,53.97,45.9434,-0.0604,0.29
11/22/17,52.053593,53.941,50.259,-0.0391,-0.34
11/21/17,52.496521,53.975,43.5415,-0.0124,-2.09
11/20/17,52.043961,54.184,44.1058,0.0275,-1.98
11/17/17,52.140251,54.382,45.2945,0.0753,-2.04
11/16/17,52.573551,54.586,41.1723,0.133,-1.85
11/15/17,51.755096,54.771,35.8149,0.2041,-2.69
11/14/17,52.034336,55.04,33.9541,0.2845,-2.43
11/13/17,51.726212,55.283,33.9541,0.3658,-1.93
11/10/17,51.812866,55.476,38.0115,0.4397,-1.21
11/9/17,51.995819,55.597,36.3691,0.4971,-1.55
11/8/17,52.246166,55.752,44.2899,0.5377,-0.69
11/7/17,53.006847,55.821,63.1247,0.5468,1.17
11/6/17,54.09491,55.704,62.3891,0.5298,1.35
11/3/17,54.258595,55.569,64.8851,0.5094,2.04
11/2/17,54.383778,55.365,60.6328,0.4853,2.69
11/1/17,53.748272,55.096,69.3691,0.4633,2.91
10/31/17,53.681335,54.805,66.2555,0.4365,1.97
10/30/17,53.404034,54.608,61.4953,0.4194,1.8
10/27/17,53.423157,54.428,59.217,0.4113,1.74
10/26/17,53.184113,54.254,62.5478,0.4069,-0.24
10/25/17,52.830311,54.278,63.1288,0.4049,0.05
10/24/17,52.992867,54.273,58.9217,0.4139,-0.37
10/23/17,52.505203,54.31,56.6505,0.4422,-0.87
10/20/17,52.514759,54.397,51.4299,0.4879,-1.27
10/19/17,51.396008,54.524,37.6677,0.5527,-1.89
10/18/17,51.070896,54.713,40.4832,0.6307,-1.9
10/17/17,50.860523,54.903,46.416,0.6973,-1.35
10/16/17,51.443813,55.038,41.9861,0.75,-1.51
10/13/17,51.338627,55.189,39.8149,0.7931,-0.76
10/12/17,52.792065,55.265,74.163,0.8118,1.4
10/11/17,53.222355,55.125,71.6628,0.7886,0.97
10/10/17,53.174545,55.028,70.9545,0.7595,1.27
10/9/17,52.725128,54.901,77.1531,0.72,1.55
10/6/17,53.145866,54.746,76.1008,0.6682,1.56
10/5/17,52.96418,54.59,72.1416,0.6099,1.45
10/4/17,52.553009,54.445,79.8284,0.5452,1.92
10/3/17,53.145866,54.253,80.3254,0.4656,2.61
10/2/17,53.04068,53.992,79.3415,0.3788,3.49
9/29/17,52.734695,53.643,72.7852,0.2899,2.97
9/28/17,51.874104,53.346,73.7106,0.2022,2.75
9/27/17,51.835861,53.071,77.7125,0.1016,3.08
9/26/17,51.443813,52.763,75.224,-0.0093,3.25
9/25/17,51.663742,52.438,75.0205,-0.1227,4.07
9/22/17,51.874104,52.031,74.0617,-0.2397,4.31
9/21/17,51.692429,51.6,71.6455,-0.3541,3.61
9/20/17,51.396008,51.239,70.5789,-0.4594,3.14
9/19/17,51.02309,50.925,65.7188,-0.552,2.09
9/18/17,50.40155,50.716,55.3055,-0.6225,0.61
9/15/17,49.397533,50.655,50.2542,-0.6708,0.28
9/14/17,49.043743,50.627,53.9099,-0.7087,0.08
9/13/17,49.206299,50.619,52.1007,-0.7391,0.18
9/12/17,49.311481,50.601,45.121,-0.751,-1.1
9/11/17,48.441334,50.711,30.8453,-0.739,-2.27
9/8/17,47.408634,50.938,22.5229,-0.7062,-2.58
9/7/17,47.504253,51.196,24.7953,-0.6673,-1.89
9/6/17,47.695496,51.385,27.1077,-0.6345,-1.7
9/5/17,47.905861,51.555,30.2164,-0.6081,-1.11
9/1/17,48.737755,51.666,34.2122,-0.5886,-0.57
8/31/17,48.833382,51.723,33.1012,-0.5743,-1.47
8/30/17,49.11068,51.87,37.467,-0.5606,-1.55
8/29/17,49.168045,52.025,33.1547,-0.5528,-1.99
8/28/17,49.368855,52.224,40.6163,-0.5451,-0.42
8/25/17,49.50272,52.266,44.5153,-0.5468,0.44
8/24/17,49.875641,52.222,43.2904,-0.5465,-0.2
8/23/17,49.751331,52.242,37.7223,-0.5368,-0.45
8/22/17,49.933014,52.287,38.8672,-0.5169,-0.37
8/21/17,49.550533,52.324,35.7982,-0.4937,-0.99
8/18/17,49.41666,52.423,34.242,-0.4657,-2.04
8/17/17,49.531406,52.627,41.0868,-0.4398,-1.03
8/16/17,50.382427,52.73,46.4601,-0.4237,-0.53
8/15/17,50.535419,52.783,48.4673,-0.405,-1.03
8/14/17,50.52586,52.886,37.9233,-0.3714,-1.05
8/11/17,49.665276,52.991,29.4738,-0.3135,-2.47
8/10/17,49.674839,53.238,33.7631,-0.2441,-2.47
8/9/17,50.47805,53.485,32.014,-0.1771,-3.04
8/8/17,50.40155,53.789,32.2931,-0.1061,-2.68
8/7/17,50.238998,54.057,35.1171,-0.0382,-1.37
8/4/17,50.52586,54.194,42.8492,0.0198,-0.76
8/3/17,51.061333,54.27,40.7249,0.0674,-1.46
8/2/17,51.271698,54.416,41.048,0.1184,-1.26
8/1/17,51.338634,54.542,46.8141,0.1666,-0.08
7/31/17,51.20573,54.55,37.545,0.2077,-1.48
7/28/17,50.598167,54.698,45.257,0.2521,-0.01
7/27/17,51.936699,54.699,51.2909,0.2782,-0.4
7/26/17,52.12656,54.739,56.8993,0.2963,0.39
7/25/17,52.268955,54.7,53.7318,0.3155,-0.66
7/24/17,51.519001,54.766,43.158,0.3474,-1.43
7/21/17,51.424065,54.909,46.6783,0.3901,-1.35
7/20/17,52.09808,55.044,52.9174,0.4247,-1.02
7/19/17,52.155033,55.146,51.1431,0.4534,-1.17
7/18/17,52.022133,55.263,45.4804,0.4851,-1.5
7/17/17,51.936699,55.413,52.0134,0.5168,-1.13
7/14/17,52.202503,55.526,44.8886,0.535,-1.34
7/13/17,52.781578,55.66,57.1949,0.5469,1.65
7/12/17,52.373375,55.495,53.1822,0.5349,1.91
7/11/17,52.249973,55.304,65.3853,0.5119,2.93
7/10/17,52.772091,55.011,64.0637,0.4668,2.83
7/7/17,52.914486,54.728,68.5967,0.4105,2.98
7/6/17,52.74361,54.43,72.279,0.3397,2.51
7/5/17,52.952454,54.179,72.2118,0.2593,1.91
7/3/17,52.952454,53.988,71.2079,0.1769,1.5
6/30/17,52.601215,53.838,74.5405,0.0986,2.1
6/29/17,52.952454,53.628,72.5429,0.0301,1.61
6/28/17,51.575962,53.467,55.7781,-0.011,-0.48
6/27/17,50.465271,53.515,47.4219,-0.0147,-1.33
6/26/17,50.218445,53.648,42.6259,-0.0102,-1.25
6/23/17,49.79126,53.773,42.1344,-0.0081,-0.16
6/22/17,49.829227,53.789,43.2457,-0.0176,0.8
6/21/17,50.294392,53.709,51.4238,-0.0454,1.63
6/20/17,50.750061,53.546,60.4896,-0.0976,2.74
6/19/17,51.490524,53.272,64.8496,-0.1677,2.6
6/16/17,51.158264,53.012,61.0046,-0.2455,2.26
6/15/17,51.167759,52.786,62.7941,-0.3237,2.51
6/14/17,51.765816,52.535,63.5568,-0.4062,1.86
6/13/17,51.68988,52.349,67.3874,-0.4872,2.19
6/12/17,51.348125,52.13,64.6594,-0.5593,1.35
6/9/17,51.072823,51.995,54.2285,-0.6063,-0.39
6/8/17,49.895683,52.034,42.5002,-0.6207,-1.49
6/7/17,49.449509,52.183,39.9226,-0.6126,-1.17
6/6/17,49.183697,52.3,30.8564,-0.5934,-1.95
6/5/17,49.098263,52.495,34.356,-0.5645,-0.86
6/2/17,49.183697,52.581,33.6615,-0.538,-0.64
6/1/17,49.440014,52.645,31.3744,-0.5094,-0.51
5/31/17,48.547661,52.696,37.1357,-0.4831,-1.17
5/30/17,49.515961,52.813,36.0793,-0.4678,-0.9
5/26/17,49.753292,52.903,40.1572,-0.4556,-0.67
5/25/17,50.104527,52.97,46.3809,-0.4526,-1.03
5/24/17,50.398819,53.073,49.0281,-0.4544,-0.94
5/23/17,50.683605,53.167,43.1918,-0.4493,-2.13
5/22/17,50.322868,53.38,45.7453,-0.4295,-1.85
