ds,y,SMA,RSI,MACD,MOM
4/1/19,119.02,117.963,64.8536,2.3847,2.78
3/29/19,117.94,117.685,61.917,2.3883,2.73
3/28/19,116.93,117.412,59.7501,2.3917,2.9
3/27/19,116.77,117.122,61.9402,2.381,3.745
3/26/19,117.91,116.7475,65.6493,2.3411,5.8
3/25/19,117.66,116.1675,59.6339,2.2778,5.57
3/22/19,117.05,115.6105,76.9401,2.2099,10.34
3/21/19,120.22,114.5765,70.8064,2.0964,5.735
3/20/19,117.52,114.003,72.6825,2.0021,5.52
3/19/19,117.65,113.451,77.7735,1.8942,5.84
3/18/19,117.57,112.867,73.1269,1.787,3.15
3/15/19,115.91,112.552,70.7475,1.7149,2.45
3/14/19,114.59,112.307,68.3139,1.6623,2.5
3/13/19,114.5,112.057,67.0495,1.6302,2.44
3/12/19,113.62,111.813,62.7783,1.6195,1.56
3/11/19,112.83,111.657,55.5312,1.639,-0.77
3/8/19,110.51,111.734,46.0833,1.6779,-0.89
3/7/19,110.39,111.823,60.1653,1.7036,4.5
3/6/19,111.75,111.373,63.8498,1.6657,4.01
3/5/19,111.7,110.972,66.8277,1.5927,4.46
3/4/19,112.26,110.526,73.0401,1.488,5.11
3/1/19,112.53,110.015,72.6538,1.3567,6.58
2/28/19,112.03,109.357,70.1359,1.2192,4.54
2/27/19,112.17,108.903,69.0808,1.0846,5.55
2/26/19,112.36,108.348,67.8239,0.949,5.06
2/25/19,111.59,107.842,70.8375,0.8181,7.37
2/22/19,110.97,107.105,66.2173,0.698,4.865
2/21/19,109.41,106.6185,54.1833,0.6211,-0.1
2/20/19,107.15,106.6285,60.0506,0.5783,1.8
2/19/19,108.17,106.4485,59.7647,0.5159,4.92
2/15/19,108.22,105.9565,60.432,0.4536,4.135
2/14/19,106.9,105.543,54.31,0.3971,2.51
2/13/19,106.81,105.292,60.5845,0.3591,2.88
2/12/19,106.89,105.004,55.269,0.3145,1.26
2/11/19,105.25,104.878,55.5666,0.2949,-0.06
2/8/19,105.67,104.884,47.9605,0.2831,-2.85
2/7/19,105.27,105.169,51.4414,0.2875,-1.675
2/6/19,106.03,105.3365,60.4574,0.2722,0.88
2/5/19,107.22,105.2485,56.9396,0.2481,-0.69
2/4/19,105.74,105.3175,40.8743,0.2593,-4.59
2/1/19,102.78,105.7765,45.1779,0.3026,-1.225
1/31/19,104.43,105.899,45.2965,0.3134,-1.46
1/30/19,106.38,106.045,49.1007,0.2955,2.11
1/29/19,102.94,105.834,50.3064,0.2352,2.98
1/28/19,105.08,105.536,56.9913,0.1342,3.07
1/25/19,107.17,105.229,62.2808,-0.0159,4.02
1/24/19,106.2,104.827,61.0182,-0.1962,3
1/23/19,106.71,104.527,58.5887,-0.3845,3.08
1/22/19,105.68,104.219,61.5268,-0.5803,5.11
1/18/19,107.71,103.708,64.824,-0.792,7.74
1/17/19,106.12,102.934,57.7663,-0.9975,4.9
1/16/19,105.38,102.444,58.8902,-1.1605,5.71
1/15/19,105.01,101.873,49.5454,-1.3084,1.22
1/14/19,102.05,101.751,47.1469,-1.4175,-0.19
1/11/19,102.8,101.77,51.837,-1.5303,3.89
1/10/19,103.6,101.381,51.9451,-1.6602,8.08
1/9/19,104.27,100.573,54.1128,-1.7793,6.18
1/8/19,102.8,99.955,51.7931,-1.8765,1.41
1/7/19,102.06,99.814,47.7329,-1.9208,-1.41
1/4/19,101.93,99.955,41.6691,-1.9047,-3.93
1/3/19,97.4,100.348,42.5484,-1.8361,-3.65
1/2/19,101.12,100.713,40.9246,-1.7454,-5.86
12/31/18,101.57,101.299,44.5063,-1.6239,-6.96
12/28/18,100.39,101.995,46.1786,-1.484,-7.49
12/27/18,101.18,102.744,38.9821,-1.2878,-11.59
12/26/18,100.56,103.903,25.6396,-1.0033,-14.66
12/24/18,94.13,105.369,29.1413,-0.6775,-7.12
12/21/18,98.23,106.081,36.0279,-0.4225,-6.75
12/20/18,101.51,106.756,39.0106,-0.2396,-2.77
12/19/18,103.69,107.033,40.2787,-0.0881,-8.29
12/18/18,103.97,107.862,40.4761,0.0359,-9.25
12/17/18,102.89,108.787,43.6731,0.1207,-5.29
12/14/18,106.03,109.316,49.7201,0.1385,-2.08
12/13/18,109.45,109.524,52.8015,0.0906,1.69
12/12/18,109.08,109.355,55.871,0.0148,4.62
12/11/18,108.59,108.893,53.8625,-0.0652,5.01
12/10/18,107.59,108.392,43.1873,-0.1117,2.63
12/7/18,104.82,108.129,50.7548,-0.1289,4.78
12/6/18,109.19,107.651,44.4955,-0.2255,4.02
12/4/18,108.52,107.249,61.2442,-0.3501,3.67
12/3/18,112.09,106.882,65.0618,-0.5749,5.92
11/30/18,110.89,106.29,60.2195,-0.7863,5.71
11/29/18,110.19,105.719,59.4049,-0.9337,2.23
11/28/18,111.12,105.496,53.7884,-1.0281,0.34
11/27/18,107.14,105.462,49.6238,-1.0428,-3.15
11/26/18,106.47,105.777,45.5922,-0.9952,-6.06
11/23/18,103.07,106.383,37.641,-0.8969,-9.63
11/21/18,103.11,107.346,40.5521,-0.7673,-5.84
11/20/18,101.71,107.93,34.8433,-0.6687,-5.58
11/19/18,104.62,108.488,50.5456,-0.5941,1.9
11/16/18,108.29,108.298,46.559,-0.6122,0.6
11/15/18,107.28,108.238,38.7552,-0.6143,-2.06
11/14/18,104.97,108.444,48.1768,-0.6232,2.665
11/13/18,106.94,108.1775,46.0909,-0.6975,3.89
11/12/18,106.87,107.7885,52.5653,-0.7932,1.315
11/9/18,109.57,107.657,58.1911,-0.9314,5.16
11/8/18,111.75,107.141,62.1693,-1.0813,5.25
11/7/18,111.96,106.616,55.3436,-1.2043,1.03
11/6/18,107.72,106.513,47.9686,-1.2536,-0.39
11/5/18,107.51,106.552,43.8788,-1.246,-2.95
11/2/18,106.16,106.847,44.2195,-1.205,-2.45
11/1/18,105.92,107.092,45.8808,-1.1445,-3.05
10/31/18,106.81,107.397,40.1465,-1.0595,-6.245
10/30/18,103.73,108.0215,33.1388,-0.9321,-5.88
10/29/18,103.85,108.6095,45.018,-0.7927,-0.805
10/26/18,106.96,108.69,33.3323,-0.6946,-3.32
10/25/18,108.3,109.022,35.7688,-0.56,1.2
10/24/18,102.32,108.902,41.7023,-0.4426,-2.83
10/23/18,108.1,109.185,38.5453,-0.3426,-3.37
10/22/18,109.63,109.522,43.704,-0.233,-2.34
10/19/18,108.66,109.756,41.9445,-0.1347,-3.7
10/18/18,108.5,110.126,45.8103,-0.0241,-4.51
10/17/18,110.71,110.577,51.589,0.0864,-3.74
10/16/18,111,110.951,42.7922,0.2172,-5.76
10/15/18,107.6,111.527,39.8987,0.4101,-5.84
10/12/18,109.57,112.111,40.1891,0.6322,-5.18
10/11/18,105.91,112.629,21.3277,0.8678,-9.43
10/10/18,106.16,113.572,39.2588,1.11,-3.23
10/9/18,112.26,113.895,38.4683,1.2524,-3.66
10/8/18,110.85,114.261,40.9631,1.3779,-1.37
10/5/18,112.13,114.398,45.9682,1.4677,-1.37
10/4/18,112.79,114.535,59.273,1.5113,2.33
10/3/18,115.17,114.302,66.3427,1.5076,2.37
10/2/18,115.15,114.065,65.7988,1.4848,3.11
10/1/18,115.61,113.754,63.3561,1.4593,1.06
9/28/18,114.37,113.648,60.7898,1.4341,0.83
9/27/18,114.41,113.565,65.1138,1.4028,2.66
9/26/18,113.98,113.299,63.8995,1.3553,3.04
9/25/18,114.45,112.995,66.1038,1.3061,5.9
9/24/18,114.67,112.405,59.3314,1.2552,4.19
9/21/18,114.26,111.986,65.8174,1.2192,5.77
9/20/18,113.57,111.409,58.5938,1.1693,4.03
9/19/18,111.7,111.006,64.047,1.1306,2.04
9/18/18,113.21,110.802,60.3364,1.0735,1.34
9/17/18,112.14,110.668,72.0014,1.0155,2.005
9/14/18,113.37,110.4675,70.887,0.9429,1.69
9/13/18,112.91,110.2985,66.3585,0.895,1.67
9/12/18,111.71,110.1315,63.5165,0.8856,1.49
9/11/18,111.24,109.9825,49.414,0.91,-0.37
9/10/18,109.38,110.0195,48.9932,0.9719,1.17
9/7/18,108.21,109.9025,44.7907,1.0276,1.08
9/6/18,108.74,109.7945,44.8999,1.0705,2.4
9/5/18,108.49,109.5545,64.3901,1.0777,4.09
9/4/18,111.71,109.1455,63.5649,1.0318,3.34
8/31/18,112.33,108.8115,71.3282,0.9791,4.325
8/30/18,111.95,108.379,71.2715,0.9197,3.37
8/29/18,112.02,108.042,66.4063,0.8793,1.96
8/28/18,110.26,107.846,64.1202,0.8756,1.38
8/27/18,109.6,107.708,60.9807,0.903,0.03
8/24/18,108.4,107.705,51.943,0.9678,-1.75
8/23/18,107.56,107.88,48.4507,1.0732,-2.56
8/22/18,107.06,108.136,38.3741,1.1972,-3.48
8/21/18,105.98,108.484,44.8715,1.3313,-1.64
8/20/18,106.87,108.648,48.9878,1.4415,-0.61
8/17/18,107.58,108.709,47.8941,1.5364,-0.44
8/16/18,107.64,108.753,54.4822,1.6194,2.9
8/15/18,107.66,108.463,55.8806,1.678,2.46
8/14/18,109.56,108.217,56.3602,1.7227,2.07
8/13/18,108.21,108.01,60.9328,1.7524,2.05
8/10/18,109,107.805,62.1337,1.7637,-0.76
8/9/18,109.67,107.881,63.9616,1.7685,-1.03
8/8/18,109.49,107.984,62.6664,1.7734,1.375
8/7/18,108.88,107.8465,60.0477,1.7918,-0.01
8/6/18,108.13,107.8475,58.5525,1.8273,1.82
8/3/18,108.04,107.6655,57.5118,1.8736,-0.28
8/2/18,107.57,107.6935,48.8405,1.9291,0.47
8/1/18,106.28,107.6465,51.3146,1.993,0.09
7/31/18,106.08,107.6375,53.0817,2.011,1.88
7/30/18,105.37,107.4495,55.7091,1.9776,1.79
7/27/18,107.68,107.2705,68.8003,1.8839,5.81
7/26/18,109.62,106.6895,71.638,1.7269,7.97
7/25/18,110.83,105.8925,65.2168,1.565,6.805
7/24/18,107.66,105.212,68.2895,1.4293,6.57
7/23/18,107.97,104.555,62.4053,1.2817,4.6548
7/20/18,106.27,104.0895,71.809,1.1482,8.195
7/19/18,104.4,103.27,62.9066,0.9952,5.43
7/18/18,105.12,102.727,69.2139,0.8734,5.46
7/17/18,105.95,102.181,65.0623,0.7351,6.51
7/16/18,104.91,101.53,70.1171,0.6108,6.47
7/13/18,105.43,100.883,67.1196,0.4881,6.99
7/12/18,104.19,100.184,61.7564,0.4005,3.19
7/11/18,101.98,99.865,55.0795,0.3519,2.33
7/10/18,102.12,99.632,60.0285,0.3302,2
7/9/18,101.85,99.432,58.6321,0.3133,1.2352
7/6/18,101.16,99.3085,50.9871,0.3284,-2.19
7/5/18,99.76,99.5275,49.1367,0.3852,-1.87
7/3/18,99.05,99.7145,53.7888,0.4605,0.83
7/2/18,100.01,99.6315,41.7308,0.5502,-1.91
6/29/18,98.61,99.8225,45.4533,0.6824,-2.58
6/28/18,98.63,100.0805,35.8329,0.8125,-4.27
6/27/18,97.54,100.5075,46.2538,0.952,-2.14
6/26/18,99.08,100.7215,40.9111,1.0585,-2.28
6/25/18,98.39,100.9495,47.5107,1.1627,-1.37
6/22/18,100.41,101.0865,50.0347,1.2391,-0.6824
6/21/18,101.14,101.1547,62.0905,1.2991,-0.575
6/20/18,101.87,101.2122,58.2577,1.3427,-1.11
6/19/18,100.86,101.3232,46.3466,1.4038,-2.35
6/18/18,100.86,101.5582,48.9793,1.4744,-1.25
6/15/18,100.13,101.6832,62.2369,1.5158,2.2302
6/14/18,101.42,101.4602,63.6849,1.5216,2.36
6/13/18,100.85,101.2242,64.3587,1.5137,3.41
6/12/18,101.31,100.8832,61.0758,1.4938,3.26
6/11/18,101.05,100.5572,63.3633,1.4638,3.07
6/8/18,101.63,100.2502,62.048,1.4096,2.3674
6/7/18,100.88,100.0135,75.788,1.3337,5.94
6/6/18,102.49,99.4195,75.2496,1.2276,4.8
6/5/18,102.19,98.9395,73.7674,1.1265,5
6/4/18,101.67,98.4395,71.3901,1.0423,5.25
6/1/18,100.79,97.9145,63.4024,0.9836,2.5198
5/31/18,98.84,97.6625,63.4846,0.9557,1.93
5/30/18,98.95,97.4695,58.876,0.9324,1.07
5/29/18,98.01,97.3625,56.5067,0.9221,-0.08
5/25/18,98.36,97.3705,59.5277,0.9119,0.5
5/24/18,98.31,97.3205,62.2971,0.894,1.265
5/23/18,98.66,97.194,52.9585,0.8803,0.7
5/22/18,97.5,97.124,59.3247,0.8887,1.8344
5/21/18,97.6,96.9406,55.9866,0.8834,1.83
5/18/18,96.36,96.7576,50.6833,0.8848,2.69
5/17/18,96.18,96.4886,55.2198,0.8825,3.8
5/16/18,97.15,96.1086,59.0236,0.8525,2.37
5/15/18,97.32,95.8716,58.5091,0.8033,4.03
5/14/18,98.03,95.4686,62.5117,0.7457,1.59
5/11/18,97.7,95.3096,62.0999,0.6796,0.2
5/10/18,97.91,95.2896,61.0078,0.6253,3.91
5/9/18,96.94,94.8986,56.1585,0.594,2.71
5/8/18,95.81,94.6276,55.595,0.5955,-0.3964
5/7/18,96.22,94.6672,53.3786,0.6145,-0.5736
5/4/18,95.16,94.7246,46.8396,0.6577,-2.59
5/3/18,94.07,94.9836,45.5008,0.7211,-3.48
5/2/18,93.51,95.3316,52.1681,0.7666,-1.23
5/1/18,95,95.4546,45.9137,0.7733,-1.79
4/30/18,93.52,95.6336,57.8457,0.7719,2.26
4/27/18,95.82,95.4076,63.9324,0.7152,3.55
4/26/18,94.26,95.0526,48.3274,0.6573,1.12
4/25/18,92.31,94.9406,47.0547,0.6372,1.29
4/24/18,93.12,94.8116,63.6604,0.5785,3.852
4/23/18,95.35,94.4264,61.5939,0.4589,4.7036
4/20/18,95,93.956,62.6647,0.3293,4.42
4/19/18,96.11,93.514,65.9513,0.1835,4.005
4/18/18,96.44,93.1135,65.2708,0.0295,8.37
4/17/18,96.07,92.2765,61.423,-0.1106,5.425
4/16/18,94.17,91.734,58.2495,-0.2223,3.6
4/13/18,93.08,91.374,58.1829,-0.3107,3.87
4/12/18,93.58,90.987,52.6818,-0.3792,2.61
4/11/18,91.86,90.726,51.1833,-0.4117,-2.93
4/10/18,92.88,91.019,52.5381,-0.4267,1.78
4/9/18,90.77,90.841,48.15,-0.4247,1.54
4/6/18,90.23,90.687,49.5236,-0.3876,0.225
4/5/18,92.38,90.6645,52.346,-0.3336,-0.495
4/4/18,92.33,90.714,36.5577,-0.2471,-5.2
4/3/18,89.71,91.234,41.1771,-0.0931,-4.165
4/2/18,88.52,91.6505,43.759,0.0382,-4.21
3/29/18,91.27,92.0715,42.7115,0.1657,-3.35
3/28/18,89.39,92.4065,41.494,0.2995,-5.3
3/27/18,89.47,92.9365,56.9994,0.4253,-2.06
3/26/18,93.78,93.1425,39.9081,0.5198,-5.89
3/23/18,87.18,93.7315,33.8412,0.6884,-5.79
3/22/18,89.79,94.3105,39.5564,0.8527,-3.005
3/21/18,92.48,94.611,46.1775,0.9706,-0.23
3/20/18,93.13,94.634,46.6844,1.0528,-1.29
3/19/18,92.89,94.763,49.4959,1.1169,1.4
3/16/18,94.6,94.623,53.442,1.1537,3.1
3/15/18,94.18,94.313,48.9617,1.1655,-0.46
3/14/18,93.85,94.359,55.6222,1.1647,0.28
3/13/18,94.41,94.331,65.0372,1.1187,1.26
3/12/18,96.77,94.205,63.5608,1.049,2.1
3/9/18,96.54,93.995,59.8701,0.9995,2.54
3/8/18,94.43,93.741,56.5297,0.9773,2.22
3/7/18,93.86,93.519,52.6712,0.9734,0.18
3/6/18,93.32,93.501,57.5593,0.9765,2.865
3/5/18,93.64,93.2145,50.5604,0.966,-0.11
3/2/18,93.05,93.2255,47.6053,0.9681,0.37
3/1/18,92.85,93.1885,57.3961,0.9428,5.48
2/28/18,93.77,92.6405,61.4048,0.8601,5.91
2/27/18,94.2,92.0495,65.7832,0.7574,7.005
2/26/18,95.42,91.349,62.1685,0.6562,8.1
2/23/18,94.06,90.539,57.1524,0.5917,3.04
2/22/18,91.73,90.235,54.8675,0.5591,1.56
2/21/18,91.49,90.079,58.6042,0.5405,6.09
2/20/18,92.72,89.47,54.046,0.5299,0.915
2/16/18,92,89.3785,57.754,0.5587,-1.19
2/15/18,92.66,89.4975,54.1537,0.6114,-3.58
2/14/18,90.81,89.8555,44.962,0.7249,-5.24
2/13/18,89.83,90.3795,46.2604,0.8964,-4.37
2/12/18,89.13,90.8165,45.604,1.08,-6.405
2/9/18,88.18,91.457,36.9486,1.2816,-6.82
2/8/18,85.01,92.139,46.2174,1.4939,-2.755
2/7/18,89.61,92.4145,48.7342,1.6483,-2.06
2/6/18,91.33,92.6205,33.7482,1.7897,-5.01
2/5/18,88,93.1215,46.1169,1.9242,0.56
2/2/18,91.78,93.0655,63.7696,1.9513,3.5
2/1/18,94.26,92.7155,73.1831,1.9055,4.99
1/31/18,95.01,92.2165,69.5211,1.8323,4.67
1/30/18,92.74,91.7495,67.8093,1.7581,3.2
1/29/18,93.92,91.4295,85.4759,1.6684,6.47
1/26/18,94.06,90.7825,80.441,1.5566,4.99
1/25/18,92.33,90.2835,78.2397,1.4717,4.605
1/24/18,91.82,89.823,79.2818,1.3912,3.9
1/23/18,91.9,89.433,77.1908,1.3129,3.7
1/22/18,91.61,89.063,68.9453,1.252,2.34
1/19/18,90,88.829,70.6387,1.2121,3.55
1/18/18,90.1,88.474,68.973,1.1655,3.745
1/17/18,90.14,88.0995,65.2116,1.1198,2.955
1/16/18,88.35,87.804,77.1342,1.075,4.47
1/12/18,89.6,87.357,70.2776,1.0213,2.77
1/11/18,88.08,87.08,66.9048,0.9875,2.48
1/10/18,87.82,86.832,65.1239,0.9558,2.55
1/9/18,88.22,86.577,75.8758,0.9198,3.25
1/8/18,88.28,86.252,73.6451,0.8767,2.15
1/5/18,88.19,86.037,70.7213,0.8492,1.46
1/4/18,87.11,85.891,63.4998,0.8406,0.24
1/3/18,86.35,85.867,58.9428,0.8524,-1.065
1/2/18,85.95,85.9735,59.8223,0.8714,0.865
12/29/17,85.54,85.887,55.6066,0.8898,0.2
12/28/17,85.72,85.867,58.6264,0.9108,0.16
12/27/17,85.71,85.851,56.6653,0.9248,0.34
12/26/17,85.4,85.817,53.9962,0.9364,1.02
12/22/17,85.51,85.715,54.8003,0.9405,1.77
12/21/17,85.5,85.538,60.6733,0.9269,3.51
12/20/17,85.52,85.187,62.0545,0.8919,4.65
12/19/17,85.83,84.722,63.3525,0.8457,5.01
12/18/17,86.38,84.221,70.1297,0.7924,2.7
12/15/17,86.85,83.951,61.0776,0.7392,1.66
12/14/17,84.69,83.785,62.6391,0.7131,1.92
12/13/17,85.35,83.593,65.3823,0.6877,1.03
12/12/17,85.58,83.49,63.3803,0.6727,1.24
12/11/17,85.23,83.366,58.2219,0.6856,0.98
12/8/17,84.16,83.268,54.4885,0.7337,0.62
12/7/17,82.49,83.206,47.5176,0.8103,-1.29
12/6/17,82.78,83.335,40.006,0.9119,-1.19
12/5/17,81.59,83.454,38.3207,1.0201,-1.06
12/4/17,81.08,83.56,60.9046,1.1078,1.3
12/1/17,84.26,83.43,54.4761,1.154,0.5
11/30/17,84.17,83.38,53.7244,1.2125,0.04
11/29/17,83.34,83.376,66.9989,1.269,1.21
11/28/17,84.88,83.255,62.5583,1.3196,0.41
11/27/17,83.87,83.214,56.2694,1.3919,-0.48
11/24/17,83.26,83.262,53.4943,1.4813,-1.1
11/22/17,83.11,83.372,63.39,1.576,-0.31
11/21/17,83.72,83.403,52.9854,1.6691,-2.03
11/20/17,82.53,83.606,48.9091,1.7785,-1.8
11/17/17,82.4,83.786,58.5909,1.8831,-0.96
11/16/17,83.2,83.882,58.385,1.969,-0.25
11/15/17,82.98,83.907,63.6563,2.0432,-0.21
11/14/17,84.05,83.928,64.0785,2.0991,-0.86
11/13/17,83.93,84.014,66.1855,2.1379,-0.04
11/10/17,83.87,84.018,67.816,2.1547,-0.58
11/9/17,84.09,84.076,71.7311,2.1468,4.91
11/8/17,84.56,83.585,72.0822,2.1113,5.56
11/7/17,84.27,83.029,79.4305,2.0507,5.87
11/6/17,84.47,82.442,77.5684,1.9634,5.21
11/3/17,84.14,81.921,77.177,1.8646,5.76
11/2/17,84.05,81.345,74.7659,1.748,5.78
11/1/17,83.18,80.767,78.1237,1.6168,6.01
10/31/17,83.18,80.166,85.2216,1.4608,6.89
10/30/17,83.89,79.477,83.9476,1.2927,6.28
10/27/17,83.81,78.849,91.1247,1.1419,6.78
10/26/17,78.76,78.171,78.1535,1.0194,2.71
10/25/17,78.63,77.9,74.062,0.9732,2.22
10/24/17,78.86,77.678,81.119,0.925,2.57
10/23/17,78.83,77.421,83.1239,0.8652,3.02
10/20/17,78.81,77.119,79.7747,0.8035,2.65
10/19/17,77.91,76.854,74.7205,0.7493,2.35
10/18/17,77.61,76.619,77.0305,0.6975,3.67
10/17/17,77.59,76.252,75.677,0.6375,2.8
10/16/17,77.65,75.972,75.3501,0.5745,2.71
10/13/17,77.49,75.701,78.581,0.5092,3.65
10/12/17,77.12,75.336,71.4527,0.4466,2.95
10/11/17,76.42,75.041,70.4051,0.3996,2.81
10/10/17,76.29,74.76,70.1778,0.3552,2.66
10/9/17,76.29,74.494,67.4803,0.3166,1.88
10/6/17,76,74.306,65.1137,0.2912,1.68
10/5/17,75.97,74.138,61.3129,0.2808,0.11
10/4/17,74.69,74.127,47.3045,0.2887,-1.35
10/3/17,74.26,74.262,57.616,0.3148,-0.54
10/2/17,74.61,74.316,58.2988,0.3376,-0.52
9/29/17,74.49,74.368,47.5244,0.3714,-0.89
9/28/17,73.87,74.457,40.3145,0.4224,-1.46
9/27/17,73.85,74.603,40.4395,0.4782,-1.38
9/26/17,73.26,74.741,41.8408,0.5282,-1.09
9/25/17,73.26,74.85,46.9673,0.567,-0.22
9/22/17,74.41,74.872,45.5374,0.5895,-0.34
9/21/17,74.21,74.906,62.5331,0.5969,1.43
9/20/17,74.94,74.763,67.3833,0.5792,1.61
9/19/17,75.44,74.602,65.9988,0.5537,1.87
9/18/17,75.16,74.415,66.3609,0.5259,0.52
9/15/17,75.31,74.363,62.674,0.4954,0.8
9/14/17,74.77,74.283,65.4164,0.4654,1.99
9/13/17,75.21,74.084,64.8464,0.4305,2.68
9/12/17,74.68,73.816,63.5325,0.3967,1.7
9/11/17,74.76,73.646,59.9681,0.367,1.45
9/8/17,73.98,73.501,60.2035,0.3438,1.59
9/7/17,74.34,73.342,55.0419,0.3226,0.72
9/6/17,73.4,73.27,55.6415,0.3082,1.39
9/5/17,73.61,73.131,52.5398,0.2903,0.87
9/1/17,73.94,73.044,66.9757,0.2712,2.44
8/31/17,74.77,72.8,62.3551,0.2426,0.45
8/30/17,74.01,72.755,53.5889,0.2369,-0.33
8/29/17,73.05,72.788,45.0002,0.252,-1.34
8/28/17,72.83,72.922,54.712,0.2739,0
8/25/17,72.82,72.922,52.4306,0.2863,1.25
8/24/17,72.69,72.797,51.1004,0.3042,0.84
8/23/17,72.72,72.713,53.5722,0.3253,0.71
8/22/17,73.16,72.642,47.1986,0.3478,0.26
8/21/17,72.15,72.616,48.3744,0.3773,-0.33
8/18/17,72.49,72.649,46.3704,0.4014,-0.13
8/17/17,72.4,72.662,60.1294,0.4193,1.39
8/16/17,73.65,72.523,58.0784,0.4221,0.79
8/15/17,73.22,72.444,61.0212,0.4355,0.49
8/14/17,73.59,72.395,56.8495,0.46,-0.24
8/11/17,72.5,72.419,41.4096,0.5084,-1.06
8/10/17,71.41,72.525,44.2602,0.5787,-1.86
8/9/17,72.47,72.711,47.8373,0.6432,-2.09
8/8/17,72.79,72.92,46.0432,0.7025,-1.71
8/7/17,72.4,73.091,53.375,0.7599,-0.73
8/4/17,72.68,73.164,49.2798,0.8078,-1.05
8/3/17,72.15,73.269,47.0837,0.8573,-1.99
8/2/17,72.26,73.468,50.4542,0.8983,-0.95
8/1/17,72.58,73.563,55.9624,0.9197,0.01
7/31/17,72.7,73.562,58.036,0.9207,0.5
7/28/17,73.04,73.512,53.1104,0.9063,0.43
7/27/17,73.16,73.469,64.9884,0.8772,2.26
7/26/17,74.05,73.243,72.7839,0.814,3.65
7/25/17,74.19,72.878,69.7427,0.7328,3.8
7/24/17,73.6,72.498,68.1407,0.6474,4.07
7/21/17,73.79,72.091,67.6844,0.5514,4.75
7/20/17,74.22,71.616,76.706,0.4418,5.91
7/19/17,73.86,71.025,73.7756,0.3199,5.245
7/18/17,73.3,70.5005,71.8542,0.2086,3.76
7/17/17,73.35,70.1245,70.4772,0.1075,4.02
7/14/17,72.78,69.7225,67.7338,0.0212,2.86
7/13/17,71.77,69.4365,63.7248,-0.041,2.29
7/12/17,71.15,69.2075,58.6654,-0.0738,0.58
7/11/17,69.99,69.1495,53.7164,-0.076,-1.4
7/10/17,69.98,69.2895,49.4538,-0.0501,-0.63
7/7/17,69.46,69.3525,42.7783,0.0007,-1.84
7/6/17,68.57,69.5365,38.6528,0.0731,-1.94
7/5/17,69.08,69.7305,38.5136,0.1545,-2.565
7/3/17,68.17,69.987,45.1153,0.2328,-1.17
6/30/17,68.93,70.104,40.4121,0.2997,-0.95
6/29/17,68.49,70.199,44.1245,0.3711,0.11
6/28/17,69.8,70.188,42.7842,0.4307,-1.7
6/27/17,69.21,70.358,48.305,0.4833,0.09
6/26/17,70.53,70.349,57.9517,0.5174,2.15
6/23/17,71.21,70.134,48.5635,0.5439,-1.945
6/22/17,70.26,70.3285,52.1642,0.5907,-1.97
6/21/17,70.27,70.5255,49.7029,0.6347,-2.425
6/20/17,69.91,70.768,54.3558,0.684,-1.48
6/19/17,70.87,70.916,52.2451,0.7318,-1.47
6/16/17,70,71.063,46.9307,0.7909,-0.71
6/15/17,69.9,71.134,43.5533,0.8578,-0.97
6/14/17,70.27,71.231,54.7294,0.9148,0.38
6/13/17,70.65,71.193,48.2426,0.9427,0.23
6/12/17,69.78,71.17,41.7427,0.9668,-0.55
6/9/17,70.32,71.225,70.607,0.9637,3.065
6/8/17,71.95,70.9185,78.9914,0.9013,3.64
6/7/17,72.39,70.5545,81.2772,0.8239,3.915
6/6/17,72.52,70.163,79.8724,0.7444,4.41
6/5/17,72.28,69.722,78.4379,0.6744,4.47
6/2/17,71.76,69.275,69.3122,0.6197,3.04
6/1/17,70.1,68.971,67.7042,0.5878,1.35
5/31/17,69.84,68.836,72.6738,0.5585,2.3
5/30/17,70.41,68.606,67.1334,0.5328,1.65
5/26/17,69.96,68.441,67.2994,0.5243,1.19
5/25/17,69.62,68.322,59.8933,0.527,0.61
5/24/17,68.77,68.261,58.8836,0.5497,-0.12
5/23/17,68.68,68.273,57.437,0.5831,-0.14
5/22/17,68.45,68.287,48.395,0.6302,-1.08
5/19/17,67.69,68.395,43.3013,0.6936,-1.4
5/18/17,67.71,68.535,41.9797,0.7588,-1.63
5/17/17,67.48,68.698,61.0681,0.814,-0.49
5/16/17,69.41,68.747,52.4483,0.8489,-1.48
5/15/17,68.43,68.895,51.1201,0.8894,-0.54
5/12/17,68.38,68.949,58.8452,0.9216,-0.3
5/11/17,68.46,68.979,55.6358,0.939,0.21
5/10/17,69.31,68.958,67.5905,0.9465,0.91
5/9/17,69.04,68.867,66.2434,0.9347,0.96
5/8/17,68.94,68.771,68.4087,0.9125,1.49
5/5/17,69,68.622,67.806,0.8758,3.23
5/4/17,68.81,68.299,70.0394,0.825,3.57
5/3/17,69.08,67.942,76.1141,0.7574,3.73
5/2/17,69.3,67.569,82.161,0.6749,4.38
5/1/17,69.41,67.131,77.0362,0.5874,3.64
4/28/17,68.46,66.767,81.7564,0.5099,3.62
4/27/17,68.27,66.405,77.6913,0.4309,2.73
4/26/17,67.83,66.132,77.2715,0.3636,2.48
4/25/17,67.92,65.884,76.2366,0.303,2.29
4/24/17,67.53,65.655,73.724,0.2577,1.63
4/21/17,66.4,65.492,55.4571,0.237,0.07
