ds,y,SMA,RSI,MACD,MOM
3/9/15,150.68,,,,
3/6/15,149.545,,,,
3/5/15,151.17,,,,
3/4/15,147.17,,,,
3/3/15,147.37,,,,
3/2/15,147.94,,,,
2/27/15,146.96,,,,
2/26/15,146.65,,,,
2/25/15,147.48,,,,
2/24/15,148.21,,,,
2/23/15,148.39,,,,
2/20/15,147.535,,,,
2/19/15,146.665,,,,
2/18/15,147.23,,,,
2/17/15,147.53,,,,
2/13/15,147.1,,,,
2/12/15,147.76,,,,
2/11/15,147.46,,,,
2/10/15,148.22,,,,
2/9/15,147.54,,,,
2/6/15,148.7,,,,
2/5/15,149.09,,,,
2/4/15,155.92,,,,
2/3/15,153.75,,,,
2/2/15,146,,,,
1/30/15,142.99,,,,
1/29/15,140.64,,,,
1/28/15,139.62,,,,
1/27/15,140.99,,,,
1/26/15,142.905,,,,
1/23/15,142.05,,,,
1/22/15,141.27,,,,
1/21/15,139.14,,,,
1/20/15,139.38,,,,
1/16/15,139.72,,,,
1/15/15,139.31,,,,
1/14/15,139.31,,,,
1/13/15,141.09,,,,
1/12/15,142.52,,,,
1/9/15,143.32,,,,
1/8/15,145.56,,,,
1/7/15,144.32,,,,
1/6/15,141.85,,,,
1/5/15,140,,,,
1/2/15,141.61,,,,
12/31/14,141.75,,,,
12/30/14,143.49,,,,
12/29/14,143.34,,,,
12/26/14,143.44,,,,
12/24/14,143.65,,,,
12/23/14,144.15,,,,
12/22/14,143.21,,,,
12/19/14,141.77,,,,
12/18/14,141.56,,,,
12/17/14,139.33,,,,
12/16/14,137.31,,,,
12/15/14,138.19,,,,
12/12/14,137.88,,,,
12/11/14,141.41,,,,
12/10/14,140.25,,,,
12/9/14,143.04,,,,
12/8/14,142.33,,,,
12/5/14,143.25,,,,
12/4/14,143.02,,,,
12/3/14,142.69,,,,
12/2/14,143.06,,,,
12/1/14,141.98,,,,
11/28/14,142.12,,,,
11/26/14,139.75,,,,
11/25/14,138.87,,,,
11/24/14,139.8,,,,
11/21/14,139.72,,,,
11/20/14,139.25,,,,
11/19/14,140.01,,,,
11/18/14,139.21,,,,
11/17/14,138.47,,,,
11/14/14,138.48,,,,
11/13/14,138.71,,,,
11/12/14,136.9,,,,
11/11/14,137.05,,,,
11/10/14,137.69,,,,
11/7/14,137.71,,,,
11/6/14,137.09,,,,
11/5/14,136.5,,,,
11/4/14,136.55,,,,
11/3/14,134.27,,,,
10/31/14,133.37,,,,
10/30/14,133,,,,
10/29/14,131.93,,,,
10/28/14,131.06,,,,
10/27/14,130.92,,,,
10/24/14,130.44,,,,
10/23/14,130.59,,,,
10/22/14,130.54,,,,
10/21/14,130.28,,,,
10/20/14,128.42,,,,
10/17/14,124.65,,,,
10/16/14,122.95,,,,
10/15/14,124.3,,,,
10/14/14,126.25,,,,
10/13/14,126.97,,,,
10/10/14,128.9,,,,
10/9/14,128.41,,,,
10/8/14,128.73,,,,
10/7/14,125.27,,,,
10/6/14,126.21,,,,
10/3/14,127.09,,,,
10/2/14,125.79,,,,
10/1/14,124.76,,,,
9/30/14,125.32,,,,
9/29/14,125.32,,,,
9/26/14,125.54,,,,
9/25/14,125.66,,,,
9/24/14,127.62,,,,
9/23/14,125.51,,,,
9/22/14,125.83,,,,
9/19/14,126.5,,,,
9/18/14,126.48,,,,
9/17/14,126.01,,,,
9/16/14,126.43,,,,
9/15/14,125.71,,,,
9/12/14,125.37,,,,
9/11/14,125.94,,,,
9/10/14,126.17,,,,
9/9/14,126.11,,,,
9/8/14,126.6,,,,
9/5/14,127.01,,,,
9/4/14,125.15,,,,
9/3/14,121.35,,,,
9/2/14,121.56,,,,
8/29/14,121.08,,,,
8/28/14,120.97,,,,
8/27/14,121.24,,,,
8/26/14,121.09,,,,
8/25/14,121.39,,,,
8/22/14,121.29,,,,
8/21/14,121.62,,,,
8/20/14,120.91,,,,
8/19/14,120.61,,,,
8/18/14,119.46,,,,
8/15/14,118.57,,,,
8/14/14,119.26,,,,
8/13/14,118.64,,,,
8/12/14,119.01,,,,
8/11/14,119.18,,,,
8/8/14,119.16,,,,
8/7/14,117.8,,,,
8/6/14,119.59,,,,
8/5/14,118.05,,,,
8/4/14,118.15,,,,
8/1/14,117.88,,,,
7/31/14,117.54,,,,
7/30/14,118.18,,,,
7/29/14,118.9,,,,
7/28/14,117.12,,,,
7/25/14,117.55,,,,
7/24/14,118.14,,,,
7/23/14,117.59,,,,
7/22/14,117.55,,,,
7/21/14,117.04,,,,
7/18/14,117.7399,,,,
7/17/14,116.79,,,,
7/16/14,117.85,,,,
7/15/14,117.82,,,,
7/14/14,117.36,,,,
7/11/14,118.01,,,,
7/10/14,118.08,,,,
7/9/14,117.92,,,,
7/8/14,117.46,,,,
7/7/14,116.32,,,,
7/3/14,116.35,,,,
7/2/14,115.75,,,,
7/1/14,115.44,,,,
6/30/14,115.16,,,,
6/27/14,115.49,,,,
6/26/14,115.64,,,,
6/25/14,116.27,,,,
6/24/14,116.31,,,,
6/23/14,115.22,,,,
6/20/14,115.36,,,,
6/19/14,116.26,,,,
6/18/14,116.27,,,,
6/17/14,115.45,,,,
6/16/14,115.43,,,,
6/13/14,115.3,,,,
6/12/14,115.44,,,,
6/11/14,116.24,,,,
6/10/14,117.1,,,,
6/9/14,117.78,,,,
6/6/14,118.23,,,,
6/5/14,117.75,,,,
6/4/14,116.31,,,,
6/3/14,115.51,,,,
6/2/14,115.68,,,,
5/30/14,116.02,,,,
5/29/14,114.14,,,,
5/28/14,114.24,,,,
5/27/14,113.87,,,,
5/23/14,114.94,,,,
5/22/14,114.73,,,,
5/21/14,114.52,,,,
5/20/14,115.13,,,,
5/19/14,116.37,,,,
5/16/14,115.61,,,,
5/15/14,114.35,,,,
5/14/14,115.13,,,,
5/13/14,116.29,,,,
5/12/14,116.51,,,,
5/9/14,115.39,,,,
5/8/14,114.73,,,,
5/7/14,111.98,,,,
5/6/14,112.83,,,,
5/5/14,114.49,,,,
5/2/14,115.15,,,,
5/1/14,115.56,,,,
4/30/14,115.68,,,,
4/29/14,115.4,,,,
4/28/14,115.59,,,,
4/25/14,115.01,,,,
4/24/14,115.03,,,,
4/23/14,114.79,,,,
4/22/14,113.56,,,,
4/21/14,114.1,,,,
4/17/14,113.5,,,,
4/16/14,113.49,,,,
4/15/14,112.06,,,,
4/14/14,112.56,,,,
4/11/14,112.08,,,,
4/10/14,112.08,,,,
4/9/14,113.05,,,,
4/8/14,112.66,,,,
4/7/14,110.789,,,,
4/4/14,110.65,,,,
4/3/14,111.7,,,,
4/2/14,111.55,,,,
4/1/14,111.86,,,,
3/31/14,111.68,,,,
3/28/14,111.66,,,,
3/27/14,112.03,,,,
3/26/14,112.49,,,,
3/25/14,113.93,,,,
3/24/14,113.37,,,,
3/21/14,113.83,,,,
3/20/14,113.16,,,,
3/19/14,112.85,,,,
3/18/14,113.85,,,,
3/17/14,113.46,,,,
3/14/14,113.45,,,,
3/13/14,114.41,,,,
3/12/14,115.21,,,,
3/11/14,114.71,,,,
3/10/14,114.59,,,,
3/7/14,113.5,,,,
3/6/14,113.26,,,,
3/5/14,116.47,,,,
3/4/14,116.65,,,,
3/3/14,115.75,,,,
2/28/14,116.8,,,,
2/27/14,116.22,,,,
2/26/14,115.88,,,,
2/25/14,115.46,,,,
2/24/14,113.94,,,,
2/21/14,113.19,,,,
2/20/14,115.06,,,,
2/19/14,114.91,,,,
2/18/14,115.36,,,,
2/14/14,116.1,,,,
2/13/14,115.81,,,,
2/12/14,114.81,,,,
2/11/14,114.99,,,,
2/10/14,113.85,,,,
2/7/14,114.04,,,,
2/6/14,114.26,,,,
2/5/14,110.51,,,,
2/4/14,110.89,,,,
2/3/14,110.18,,,,
1/31/14,112.36,,,,
1/30/14,112.73,,,,
1/29/14,112.23,,,,
1/28/14,114.38,,,,
1/27/14,113.08,,,,
1/24/14,112.13,,,,
1/23/14,112.8,,,,
1/22/14,113.75,,,,
1/21/14,114.93,,,,
1/17/14,116.29,,,,
1/16/14,115.56,,,,
1/15/14,116.24,,,,
1/14/14,116.23,,,,
1/13/14,114.77,,,,
1/10/14,117.85,,,,
1/9/14,118.51,,,,
1/8/14,114.05,,,,
1/7/14,115.86,,,,
1/6/14,116.4,,,,
1/3/14,117.29,,,,
1/2/14,117.81,,,,
12/31/13,119.02,,,,
12/30/13,118.77,,,,
12/27/13,118.53,,,,
12/26/13,118.63,,,,
12/24/13,118.69,,,,
12/23/13,118.69,,,,
12/20/13,118.53,,,,
12/19/13,117.99,,,,
12/18/13,118.5,,,,
12/17/13,117.55,,,,
12/16/13,118,,,,
12/13/13,117.91,,,,
12/12/13,118.22,,,,
12/11/13,118.57,,,,
12/10/13,120.04,,,,
12/9/13,121.66,,,,
12/6/13,122.06,,,,
12/5/13,120.95,,,,
12/4/13,122.97,,,,
12/3/13,123.82,,,,
12/2/13,123.69,,,,
11/29/13,125.43,,,,
11/27/13,125.38,,,,
11/26/13,125.18,,,,
11/25/13,125.17,,,,
11/22/13,125.21,,,,
11/21/13,123.89,,,,
11/20/13,122.76,,,,
11/19/13,123.63,,,,
11/18/13,123.31,,,,
11/15/13,124.29,,,,
11/14/13,123.74,,,,
11/13/13,123.17,,,,
11/12/13,122.45,,,,
11/11/13,123.02,,,,
11/8/13,122.78,,,,
11/7/13,122.78,,,,
11/6/13,124.07,,,,
11/5/13,120.13,,,,
11/4/13,120.34,,,,
11/1/13,119.618,,,,
10/31/13,118,,,,
10/30/13,117.76,,,,
10/29/13,118.75,,,,
10/28/13,117.35,,,,
10/25/13,116.44,,,,
10/24/13,116.24,,,,
10/23/13,117.16,,,,
10/22/13,117.81,,,,
10/21/13,117.38,,,,
10/18/13,117.64,,,,
10/17/13,118.258,,,,
10/16/13,117.36,,,,
10/15/13,115.36,,,,
10/14/13,116.26,,,,
10/11/13,115.9,,,,
10/10/13,115.7,,,,
10/9/13,114.59,,,,
10/8/13,112.21,,,,
10/7/13,113.41,,,,
10/4/13,114.44,,,,
10/3/13,114.42,,,,
10/2/13,114.82,,,,
10/1/13,115,,,,
9/30/13,115.17,,,,
9/27/13,115.72,,,,
9/26/13,116.4,,,,
9/25/13,115.41,,,,
9/24/13,116.34,,,,
9/23/13,117.57,,,,
9/20/13,117.94,,,,
9/19/13,119.2,,,,
9/18/13,118.642,,,,
9/17/13,117.91,,,,
9/16/13,117.35,,,,
9/13/13,117.03,,,,
9/12/13,118.19,,,,
9/11/13,119.25,,,,
9/10/13,117.32,,,,
9/9/13,115.35,,,,
9/6/13,114.35,,,,
9/5/13,114.62,,,,
9/4/13,111.5,,,,
9/3/13,111.98,,,,
8/30/13,111.87,,,,
8/29/13,111.39,,,,
8/28/13,110.46,,,,
8/27/13,111.67,,,,
8/26/13,111.87,,,,
8/23/13,113.07,,,,
8/22/13,112.24,,,,
8/21/13,111.96,,,,
8/20/13,112.84,,,,
8/19/13,112.08,,,,
8/16/13,111.9,,,,
8/15/13,111.79,,,,
8/14/13,113.78,,,,
8/13/13,115.65,,,,
8/12/13,115.73,,,,
8/9/13,115.63,,,,
8/8/13,117.39,,,,
8/7/13,119.34,,,,
8/6/13,119.5,,,,
8/5/13,120.07,,,,
8/2/13,119.37,,,,
8/1/13,118.34,,,,
7/31/13,117.42,,,,
7/30/13,116.93,,,,
7/29/13,117.14,,,,
7/26/13,116.57,,,,
7/25/13,117.45,,,,
7/24/13,117.9,,,,
7/23/13,119.1,,,,
7/22/13,118.05,,,,
7/19/13,118.07,,,,
7/18/13,117.06,,,,
7/17/13,117.4,,,,
7/16/13,116.53,,,,
7/15/13,115.89,,,,
7/12/13,116.46,,,,
7/11/13,115.895,,,,
7/10/13,113.65,,,,
7/9/13,113.35,,,,
7/8/13,112.62,,,,
7/5/13,111.76,,,,
7/3/13,110.91,,,,
7/2/13,110.85,,,,
7/1/13,110.43,,,,
6/28/13,110.57,,,,
6/27/13,111.49,,,,
6/26/13,111.18,,,,
6/25/13,110.25,,,,
6/24/13,109.64,,,,
6/21/13,108.65,,,,
6/20/13,107.56,,,,
6/19/13,110.19,,,,
6/18/13,112.085,,,,
6/17/13,111.7,,,,
6/14/13,111,,,,
6/13/13,110.88,,,,
6/12/13,109.4,,,,
6/11/13,110.02,,,,
6/10/13,110.31,,,,
6/7/13,110.58,,,,
6/6/13,111.09,,,,
6/5/13,109.17,,,,
6/4/13,110.66,,,,
6/3/13,110.88,,,,
5/31/13,109.631,,,,
5/30/13,111.88,,,,
5/29/13,112.95,,,,
5/28/13,114.83,,,,
5/24/13,114.39,,,,
5/23/13,113.19,,,,
5/22/13,113.38,,,,
5/21/13,113.48,,,,
5/20/13,112.02,,,,
5/17/13,113.05,,,,
5/16/13,111.51,,,,
5/15/13,112.82,,,,
5/14/13,111.39,,,,
5/13/13,110.01,,,,
5/10/13,109.99,,,,
5/9/13,109.14,,,,
5/8/13,109.61,,,,
5/7/13,109.71,,,,
5/6/13,109.09,,,,
5/3/13,109.75,,,,
5/2/13,108.69,,,,
5/1/13,108.22,,,,
4/30/13,108.43,,,,
4/29/13,108.63,,,,
4/26/13,109.27,,,,
4/25/13,109.13,,,,
4/24/13,107.83,,,,
4/23/13,107.25,,,,
4/22/13,105.16,,,,
4/19/13,104.45,,,,
4/18/13,103.61,,,,
4/17/13,104.77,,,,
4/16/13,105.55,,,,
4/15/13,104.21,,,,
4/12/13,106.13,,,,
4/11/13,106.01,,,,
4/10/13,105.75,,,,
4/9/13,105.79,,,,
4/8/13,107.04,,,,
4/5/13,105.8,,,,
4/4/13,106.36,,,,
4/3/13,106.36,,,,
4/2/13,107.68,,,,
4/1/13,105.81,,,,
3/28/13,106.11,,,,
3/27/13,106.64,,,,
3/26/13,105.97,,,,
3/25/13,105.47,,,,
3/22/13,105.11,,,,
3/21/13,103.52,,,,
3/20/13,103.08,,,,
3/19/13,102.12,,,,
3/18/13,101.68,,,,
3/15/13,101.746,,,,
3/14/13,102.91,,,,
3/13/13,103.42,,,,
3/12/13,103.75,,,,
3/11/13,102.44,,,,
3/8/13,103.04,,,,
3/7/13,101.97,,,,
3/6/13,102.56,,,,
3/5/13,103.15,,,,
3/4/13,103.43,,,,
3/1/13,101.42,,,,
2/28/13,101.29,,,,
2/27/13,100.73,,,,
2/26/13,99.45,,,,
2/25/13,100.09,,,,
2/22/13,101.16,,,,
2/21/13,100.69,,,,
2/20/13,101.08,,,,
2/19/13,101.9,,,,
2/15/13,102.17,,,,
2/14/13,102.02,,,,
2/13/13,101.63,,,,
2/12/13,101.76,,,,
2/11/13,101.99,,,,
2/8/13,102.79,,,,
2/7/13,101.85,,,,
2/6/13,101.7,,,,
2/5/13,103.31,,,,
2/4/13,102.48,,,,
2/1/13,104.15,,,,
1/31/13,102.34,,,,
1/30/13,102.53,,,,
1/29/13,103.36,,,,
1/28/13,102.49,,,,
1/25/13,102.36,,,,
1/24/13,102.89,,,,
1/23/13,102.12,,,,
1/22/13,102.15,,,,
1/18/13,101.2,,,,
1/17/13,100.96,,,,
1/16/13,101.53,,,,
1/15/13,101.15,,,,
1/14/13,100.37,,,,
1/11/13,100.28,,,,
1/10/13,100.74,,,,
1/9/13,101.23,,,,
1/8/13,101.18,,,,
1/7/13,101.37,,,,
1/4/13,102.16,,,,
1/3/13,102.49,,,,
1/2/13,101.45,,,,
12/31/12,98.73,,,,
12/28/12,96.97,,,,
12/27/12,97.92,,,,
12/26/12,98.68,,,,
12/24/12,99.44,,,,
12/21/12,99.49,,,,
12/20/12,99.2,,,,
12/19/12,98.68,,,,
12/18/12,99.8566,,,,
12/17/12,98.78,,,,
12/14/12,96.9173,,,,
12/13/12,97.8492,,,,
12/12/12,97.72,,,,
12/11/12,98.31,,,,
12/10/12,98.95,,,,
12/7/12,98.56,,,,
12/6/12,98.47,,,,
12/5/12,105.9483,,,,
12/4/12,104.4,,,,
12/3/12,104.59,,,,
11/30/12,103.92,,,,
11/29/12,101.88,,,,
11/28/12,102.58,,,,
11/27/12,96.51,,,,
11/26/12,96.26,,,,
11/23/12,97.92,,,,
11/21/12,96.74,,,,
11/20/12,97.12,,,,
11/19/12,96.5703,,,,
11/16/12,95.69,,,,
11/15/12,95.7,,,,
11/14/12,94.47,,,,
11/13/12,95.69,,,,
11/12/12,95.98,,,,
11/9/12,95.46,,,,
11/8/12,94.74,,,,
11/7/12,97.3,,,,
11/6/12,98.79,,,,
11/5/12,97.73,,,,
11/2/12,96.12,,,,
11/1/12,97.1306,,,,
10/31/12,98.43,,,,
10/26/12,96.94,,,,
10/25/12,96.62,,,,
10/24/12,95.62,,,,
10/23/12,95.18,,,,
10/22/12,95,,,,
10/19/12,94.78,,,,
10/18/12,96.33,,,,
10/17/12,96.78,,,,
10/16/12,97.0029,,,,
10/15/12,96.51,,,,
10/12/12,97.55,,,,
10/11/12,98.325,,,,
10/10/12,101.558,,,,
10/9/12,99.6401,,,,
10/8/12,101.35,,,,
10/5/12,101.79,,,,
10/4/12,101.48,,,,
10/3/12,99.62,,,,
10/2/12,99.49,,,,
10/1/12,100.51,,,,
9/28/12,100.16,,,,
9/27/12,100.3,,,,
9/26/12,101,,,,
9/25/12,101.44,,,,
9/24/12,102.61,,,,
9/21/12,102.36,,,,
9/20/12,102.64,,,,
9/19/12,101.88,,,,
9/18/12,101.99,,,,
9/17/12,102.25,,,,
9/14/12,102.185,,,,
9/13/12,102.75,,,,
9/12/12,100.89,,,,
9/11/12,99.52,,,,
9/10/12,100.45,,,,
9/7/12,99.72,,,,
9/6/12,99.98,,,,
9/5/12,98.22,,,,
9/4/12,98.15,,,,
8/31/12,97.87,,,,
8/30/12,98.59,,,,
8/29/12,97.11,,,,
8/28/12,96.57,,,,
8/27/12,96.64,,,,
8/24/12,96.25,,,,
8/23/12,94.74,,,,
8/22/12,95.53,,,,
8/21/12,95.29,,,,
8/20/12,96.02,,,,
8/17/12,96.14,,,,
8/16/12,96.48,,,,
8/15/12,96.47,,,,
8/14/12,95.67,,,,
8/13/12,95.63,,,,
8/10/12,95.3,,,,
8/9/12,95.37,,,,
8/8/12,95.63,,,,
8/7/12,95.8,,,,
8/6/12,96.5,,,,
8/3/12,97.21,,,,
8/2/12,95.7,,,,
8/1/12,95.94,,,,
7/31/12,96.18,,,,
7/30/12,96.46,,,,
7/27/12,97.11,,,,
7/26/12,95.91,,,,
7/25/12,93.75,,,,
7/24/12,94.08,,,,
7/23/12,94.39,,,,
7/20/12,95.61,,,,
7/19/12,95.95,,,,
7/18/12,95.96,,,,
7/17/12,96.06,,,,
7/16/12,95.15,,,,
7/13/12,94.81,,,,
7/12/12,94.02,,,,
7/11/12,94.5,,,,
7/10/12,93.8,,,,
7/9/12,93.97,,,,
7/6/12,93.68,,,,
7/5/12,94,,,,
7/3/12,94.42,,,,
7/2/12,94.4,,,,
6/29/12,95,,,,
6/28/12,92.92,,,,
6/27/12,91.32,,,,
6/26/12,91.69,,,,
6/25/12,90.87,,,,
6/22/12,90.93,,,,
6/21/12,90.4,,,,
6/20/12,91.49,,,,
6/19/12,91.86,,,,
6/18/12,92.03,,,,
6/15/12,91.44,,,,
6/14/12,89.83,,,,
6/13/12,87.43,,,,
6/12/12,88.5,,,,
6/11/12,87.91,,,,
6/8/12,88.74,,,,
6/7/12,88.13,,,,
6/6/12,87.78,,,,
6/5/12,86.77,,,,
6/4/12,86.56,,,,
6/1/12,85.49,,,,
5/31/12,86.39,,,,
5/30/12,85.81,,,,
5/29/12,86.64,,,,
5/25/12,84.48,,,,
5/24/12,84.48,,,,
5/23/12,83.31,,,,
5/22/12,83.38,,,,
5/21/12,83.73,,,,
5/18/12,82.94,,,,
5/17/12,83.47,,,,
5/16/12,84.91,,,,
5/15/12,84.58,,,,
5/14/12,84.3,,,,
5/11/12,84.6,,,,
5/10/12,83.88,,,,
5/9/12,82.62,,,,
5/8/12,82.64,,,,
5/7/12,83.15,,,,
5/4/12,83.39,,,,
5/3/12,84.24,,,,
5/2/12,86.64,,,,
5/1/12,86.97,,,,
4/30/12,88.18,,,,
4/27/12,88.69,,,,
4/26/12,88.08,,,,
4/25/12,87.28,,,,
4/24/12,86.43,,,,
4/23/12,86.62,,,,
4/20/12,87.58,,,,
4/19/12,87.12,,,,
4/18/12,88.07,,,,
4/17/12,87.67,,,,
4/16/12,86.88,,,,
4/13/12,86.32,,,,
4/12/12,87.18,,,,
4/11/12,87.32,,,,
4/10/12,86.89,,,,
4/9/12,87.88,,,,
4/5/12,88.65,,,,
4/4/12,89.04,,,,
4/3/12,90.39,,,,
4/2/12,91.84,,,,
3/30/12,90.8,,,,
3/29/12,89.84,,,,
3/28/12,90.62,,,,
3/27/12,91.28,,,,
3/26/12,91.52,,,,
3/23/12,90.27,,,,
3/22/12,90.5,,,,
3/21/12,90.64,,,,
3/20/12,90.26,,,,
3/19/12,90.02,,,,
3/16/12,90.44,,,,
3/15/12,91.46,,,,
3/14/12,90.9,,,,
3/13/12,89.98,,,,
3/12/12,89.43,,,,
3/9/12,89.34,,,,
3/8/12,88.3,,,,
3/7/12,87.89,,,,
3/6/12,87.58,,,,
3/5/12,87.63,,,,
3/2/12,86.23,,,,
3/1/12,86.16,,,,
2/29/12,86.06,,,,
2/28/12,85.27,,,,
2/27/12,85.09,,,,
2/24/12,84.4,,,,
2/23/12,84.77,,,,
2/22/12,84.31,,,,
2/21/12,84.26,,,,
2/17/12,84.47,,,,
2/16/12,84.05,,,,
2/15/12,83.24,,,,
2/14/12,84.1,,,,
2/13/12,83.87,,,,
2/10/12,84.2,,,,
2/9/12,84.53,,,,
2/8/12,84.28,,,,
2/7/12,84.56,,,,
2/6/12,85.04,,,,
2/3/12,85.36,,,,
2/2/12,85.51,,,,
2/1/12,83.22,,,,
1/31/12,82.27,,,,
1/30/12,81.44,,,,
1/27/12,81.62,,,,
1/26/12,82.058,,,,
1/25/12,82.72,,,,
1/24/12,81.73,,,,
1/23/12,81.64,,,,
1/20/12,81.41,,,,
1/19/12,81.21,,,,
1/18/12,81.76,,,,
1/17/12,81.42,,,,
1/13/12,80.61,,,,
1/12/12,79.95,,,,
1/11/12,79.99,,,,
1/10/12,79.15,,,,
1/9/12,79.01,,,,
1/6/12,81.13,,,,
1/5/12,83.26,,,,
1/4/12,84.07,,,,
1/3/12,84.6,,,,
12/30/11,83.32,,,,
12/29/11,84.34,,,,
12/28/11,84.18,,,,
12/27/11,84.58,,,,
12/23/11,84.66,,,,
12/22/11,83.77,,,,
12/21/11,83.79,,,,
12/20/11,83.64,,,,
12/19/11,82.06,,,,
12/16/11,82.57,,,,
12/15/11,82.57,,,,
12/14/11,82.75,,,,
12/13/11,83.63,,,,
12/12/11,84.15,,,,
12/9/11,84.37,,,,
12/8/11,85.76,,,,
12/7/11,87.47,,,,
12/6/11,88.06,,,,
12/5/11,87.2,,,,
12/2/11,86.73,,,,
12/1/11,87.09,,,,
11/30/11,85.3,,,,
11/29/11,83.51,,,,
11/28/11,82.23,,,,
11/25/11,80.82,,,,
11/23/11,80.76,,,,
11/22/11,81.81,,,,
11/21/11,81.29,,,,
11/18/11,81.72,,,,
11/17/11,81.98,,,,
11/16/11,82.94,,,,
11/15/11,84.48,,,,
11/14/11,83.45,,,,
11/11/11,83.04,,,,
11/10/11,82.72,,,,
11/9/11,83.41,,,,
11/8/11,85,,,,
11/7/11,84.16,,,,
11/4/11,83.81,,,,
11/3/11,84.7,,,,
11/2/11,84.43,,,,
11/1/11,83.35,,,,
10/31/11,83.25,,,,
10/28/11,84.93,,,,
10/27/11,85.22,,,,
10/26/11,83.73,,,,
10/25/11,83.23,,,,
10/24/11,84.48,,,,
10/21/11,85.3,,,,
10/20/11,84.26,,,,
10/19/11,84.38,,,,
10/18/11,84.57,,,,
10/17/11,82.36,,,,
10/14/11,81.77,,,,
10/13/11,81.67,,,,
10/12/11,81.42,,,,
10/11/11,80.9,,,,
10/10/11,81.23,,,,
10/7/11,79.02,,,,
10/6/11,79.2,,,,
10/5/11,80.25,,,,
10/4/11,81.65,,,,
10/3/11,81.63,,,,
9/30/11,82.13,,,,
9/29/11,82.98,,,,
9/28/11,83.79,,,,
9/27/11,84.33,,,,
9/26/11,84.45,,,,
9/23/11,83.37,,,,
9/22/11,83.185,,,,
9/21/11,84.43,,,,
9/20/11,85.07,,,,
9/19/11,85.03,,,,
9/16/11,84.24,,,,
9/15/11,83.01,,,,
9/14/11,81.9,,,,
9/13/11,80.71,,,,
9/12/11,79.72,,,,
9/9/11,78.9,,,,
9/8/11,80.76,,,,
9/7/11,80.61,,,,
9/6/11,78.4,,,,
9/2/11,78.56,,,,
9/1/11,79.48,,,,
8/31/11,78.54,,,,
8/30/11,78.07,,,,
8/29/11,77.79,,,,
8/26/11,77.21,,,,
8/25/11,75.86,,,,
8/24/11,77.49,,,,
8/23/11,76.22,,,,
8/22/11,74.42,,,,
8/19/11,74.36,,,,
8/18/11,74.36,,,,
8/17/11,76.12,,,,
8/16/11,75.135,,,,
8/15/11,74.08,,,,
8/12/11,72.79,,,,
8/11/11,72.61,,,,
8/10/11,70.39,,,,
8/9/11,74.66,,,,
8/8/11,70.62,,,,
8/5/11,76.74,,,,
8/4/11,76.51,,,,
8/3/11,77.08,,,,
8/2/11,75.83,,,,
8/1/11,77.705,,,,
7/29/11,78.25,,,,
7/28/11,78.33,,,,
7/27/11,78.39,,,,
7/26/11,80.55,,,,
7/25/11,81.16,,,,
7/22/11,81.67,,,,
7/21/11,81.52,,,,
7/20/11,80.69,,,,
7/19/11,80.81,,,,
7/18/11,79.11,,,,
7/15/11,79.865,,,,
7/14/11,80.33,,,,
7/13/11,80.84,,,,
7/12/11,80.71,,,,
7/11/11,80.68,,,,
7/8/11,81.41,,,,
7/7/11,82.06,,,,
7/6/11,82.64,,,,
7/5/11,81.29,,,,
7/1/11,81.54,,,,
6/30/11,81.24,,,,
6/29/11,80.03,,,,
6/28/11,79.99,,,,
6/27/11,79.85,,,,
6/24/11,79.13,,,,
6/23/11,80.4,,,,
6/22/11,80.515,,,,
6/21/11,81.39,,,,
6/20/11,81.25,,,,
6/17/11,79.63,,,,
6/16/11,78.85,,,,
6/15/11,77.93,,,,
6/14/11,79.24,,,,
6/13/11,78.45,,,,
6/10/11,78.3,,,,
6/9/11,79.03,,,,
6/8/11,78.93,,,,
6/7/11,78.36,,,,
6/6/11,77.69,,,,
6/3/11,77.81,,,,
6/2/11,79,,,,
6/1/11,80.21,,,,
5/31/11,82.48,,,,
5/27/11,81.53,,,,
5/26/11,80.81,,,,
5/25/11,80.32,,,,
5/24/11,81.35,,,,
5/23/11,82.64,,,,
5/20/11,83.4,,,,
5/19/11,83.86,,,,
5/18/11,83.24,,,,
5/17/11,82.71,,,,
5/16/11,82.31,,,,
5/13/11,82.72,,,,
5/12/11,83.32,,,,
5/11/11,81.7,,,,
5/10/11,82.23,,,,
5/9/11,81.4,,,,
5/6/11,80.45,,,,
5/5/11,79.61,,,,
5/4/11,80.14,,,,
5/3/11,80.51,,,,
5/2/11,81.04,,,,
4/29/11,80.89,,,,
4/28/11,81.46,,,,
4/27/11,81.1,,,,
4/26/11,79.78,,,,
4/25/11,78.66,,,,
4/21/11,78.87,,,,
4/20/11,78.56,,,,
4/19/11,76.71,,,,
4/18/11,76.9,,,,
4/15/11,76.97,,,,
4/14/11,76.34,,,,
4/13/11,76.41,,,,
4/12/11,76.45,,,,
4/11/11,76.2,,,,
4/8/11,76.41,,,,
4/7/11,77.82,,,,
4/6/11,74.99,,,,
4/5/11,74.93,,,,
4/4/11,74.17,,,,
4/1/11,74.25,,,,
3/31/11,73.32,,,,
3/30/11,72.81,,,,
3/29/11,71.9,,,,
3/28/11,71.26,,,,
3/25/11,71.46,,,,
3/24/11,72.11,,,,
3/23/11,70.92,,,,
3/22/11,71.55,,,,
3/21/11,71.04,,,,
3/18/11,70.66,,,,
