ds,y,SMA,RSI,MACD,MOM
4/1/19,73.96,72.552,80.477,0.8439,3.98
3/29/19,74.34,72.154,77.1018,0.7788,3.21
3/28/19,73.96,71.833,70.8021,0.7311,2.78
3/27/19,72.74,71.555,70.5921,0.6988,2.85
3/26/19,72.96,71.27,69.1262,0.6699,2.98
3/25/19,72.3,70.972,63.8132,0.6507,2.62
3/22/19,71.96,70.71,64.507,0.6452,1.9
3/21/19,72.26,70.52,58.5913,0.6464,0.12
3/20/19,71.63,70.508,65.0028,0.6615,-0.01
3/19/19,71.38,70.509,57.61,0.6815,-0.24
3/18/19,70.84,70.533,55.9345,0.7222,-0.21
3/15/19,70.67,70.554,56.1695,0.7732,0.17
3/14/19,70.74,70.537,50.4536,0.8349,0.05
3/13/19,70.1,70.532,49.4816,0.9118,-0.74
3/12/19,70.05,70.606,46.1541,0.9939,-1.26
3/11/19,69.68,70.732,42.6577,1.0783,-2.52
3/8/19,69.36,70.984,48.7515,1.1539,-0.61
3/7/19,70.61,71.045,59.1158,1.2041,1.06
3/6/19,71.27,70.939,66.5086,1.2332,1.58
3/5/19,71.58,70.781,62.1824,1.2574,0.73
3/4/19,70.95,70.708,60.7089,1.2917,-0.16
3/1/19,70.85,70.724,58.0618,1.328,0.5
2/28/19,70.26,70.674,54.2892,1.3643,0.33
2/27/19,70.15,70.641,61.2748,1.3929,0.59
2/26/19,71.14,70.582,63.0745,1.3995,1
2/25/19,71.05,70.482,73.3373,1.3932,3.13
2/22/19,71.3,70.169,67.2654,1.3759,2.16
2/21/19,70.7,69.953,63.1588,1.3708,0.91
2/20/19,70.39,69.862,64.2112,1.3615,2.47
2/19/19,70.2,69.615,66.7701,1.3353,2.43
2/15/19,70.71,69.372,74.8208,1.2918,2.56
2/14/19,70.84,69.116,70.01,1.2349,1.95
2/13/19,70.51,68.921,68.2998,1.1838,2.7
2/12/19,69.75,68.651,73.3589,1.1245,3.24
2/11/19,69.99,68.327,72.3293,1.0535,3.81
2/8/19,69.75,67.946,66.3269,0.9847,1.74
2/7/19,69.14,67.772,65.3931,0.9228,1.99
2/6/19,68.85,67.573,72.058,0.8495,3.35
2/5/19,69.34,67.238,64.449,0.763,2.86
2/4/19,67.58,66.952,67.4869,0.682,3.22
2/1/19,68.11,66.63,73.9979,0.5818,4.91
1/31/19,68.14,66.139,72.2327,0.4687,3.98
1/30/19,68.15,65.741,66.9651,0.3609,3.53
1/29/19,67.04,65.388,66.3749,0.2617,3.65
1/28/19,66.9,65.023,61.8591,0.1588,3.9
1/25/19,67.09,64.633,70.7241,0.0566,3.42
1/24/19,64.74,64.291,68.706,-0.0559,2.96
1/23/19,66.43,63.995,64.9235,-0.1538,1.94
1/22/19,65.39,63.801,58.9251,-0.2313,1.55
1/18/19,64.7,63.646,58.3362,-0.2888,2.41
1/17/19,64.28,63.405,50.2813,-0.3354,0.22
1/16/19,63.77,63.383,54.6577,-0.3639,0.52
1/15/19,64.08,63.331,49.9865,-0.3912,-0.19
1/14/19,63.37,63.35,48.205,-0.4025,0.04
1/11/19,63.73,63.346,39.2255,-0.4045,-0.33
1/10/19,64.19,63.379,48.685,-0.3987,2.66
1/9/19,63.88,63.113,49.0073,-0.4094,2.17
1/8/19,63.62,62.896,51.22,-0.4135,1.63
1/7/19,63.57,62.733,46.8239,-0.4071,-0.26
1/4/19,63.57,62.759,38.8359,-0.3787,-2.76
1/3/19,61.53,63.035,45.735,-0.334,-1.31
1/2/19,64.32,63.166,47.3048,-0.2926,-1.32
12/31/18,64.4,63.298,47.9102,-0.2342,-0.67
12/28/18,63.39,63.365,44.6517,-0.149,-2.98
12/27/18,63.2,63.663,39.5463,-0.0267,-3.38
12/26/18,63.08,64.001,24.3456,0.1323,-5.27
12/24/18,60.56,64.528,26.2294,0.3189,-3.99
12/21/18,61.39,64.927,29.4401,0.4919,-3.86
12/20/18,62.15,65.313,35.5792,0.6433,-2.52
12/19/18,64.06,65.565,45.8359,0.7707,-2.31
12/18/18,64.92,65.796,42.0531,0.8843,-2.6
12/17/18,64.47,66.056,43.672,1.0088,-1.86
12/14/18,65.34,66.242,38.4826,1.1336,-2.24
12/13/18,66.91,66.466,53.0003,1.2578,0.11
12/12/18,66.13,66.455,50.3582,1.3608,0.54
12/11/18,65.92,66.401,52.3681,1.4727,0.24
12/10/18,65.49,66.377,45.7211,1.5873,-0.77
12/7/18,65.47,66.454,51.7923,1.7074,-1.3
12/6/18,66.55,66.584,51.4608,1.813,-1.26
12/4/18,66.65,66.71,64.9196,1.9106,-0.63
12/3/18,67.5,66.773,64.2923,1.9928,0.07
11/30/18,66.72,66.766,61.0999,2.0847,0.15
11/29/18,66.88,66.751,59.9628,2.1891,-0.62
11/28/18,66.82,66.813,56.8065,2.2992,-1.76
11/27/18,66.08,66.989,51.8913,2.4128,-2.98
11/26/18,65.69,67.287,56.0361,2.5178,-2.51
11/23/18,65.7,67.538,58.1254,2.591,-1.535
11/21/18,66.77,67.6915,69.0936,2.6296,1.18
11/20/18,67.18,67.5735,68.7484,2.6258,3.09
11/19/18,67.91,67.2645,75.4825,2.5957,4.17
11/16/18,68.16,66.8475,72.7785,2.5335,5.31
11/15/18,67.62,66.3165,70.6284,2.4528,8.41
11/14/18,67.04,65.4755,76.0334,2.3384,8.32
11/13/18,67.41,64.6435,82.1725,2.1734,9.51
11/12/18,67.91,63.6925,87.1185,1.9651,9.76
11/9/18,68.6,62.7165,87.593,1.7295,10.45
11/8/18,68.72,61.6715,86.6577,1.4897,9.485
11/7/18,68.16,60.723,84.4694,1.271,7.72
11/6/18,66.01,59.951,80.6396,1.0913,5.94
11/5/18,64.48,59.357,79.8064,0.9558,5
11/2/18,64.32,58.857,74.6597,0.8554,3.6
11/1/18,58.63,58.497,55.047,0.8134,-0.7
10/31/18,58.27,58.567,63.1538,0.8219,1.08
10/30/18,58.59,58.459,58.7294,0.8194,1.49
10/29/18,58.37,58.31,61.7634,0.8196,2.31
10/26/18,58.07,58.079,56.5974,0.8133,2.33
10/25/18,58.96,57.846,59.4197,0.8063,2.59
10/24/18,58.06,57.587,62.5646,0.7857,0.9
10/23/18,58.81,57.497,61.1777,0.7541,1.53
10/22/18,58.9,57.344,67.2655,0.7179,3.11
10/19/18,58.66,57.033,64.2306,0.6745,2.44
10/18/18,58.64,56.789,70.9149,0.6405,3.22
10/17/18,59.1,56.467,65.0043,0.613,2.1
10/16/18,57.81,56.257,58.3573,0.6162,1.39
10/15/18,56.75,56.118,53.6533,0.6421,-0.54
10/12/18,56.45,56.172,47.4695,0.68,-1.68
10/11/18,54.86,56.34,47.3738,0.7216,-1.4
10/10/18,56.01,56.48,69.9938,0.7515,0.9
10/9/18,57.71,56.39,63.2621,0.7623,-0.15
10/8/18,56.54,56.405,51.4837,0.7948,-1.12
10/5/18,55.76,56.517,53.4696,0.8406,-0.6
10/4/18,55.89,56.577,51.2568,0.881,0.18
10/3/18,55.47,56.559,51.5162,0.9155,0.58
10/2/18,55.59,56.501,48.5892,0.9369,1.07
10/1/18,55.58,56.394,68.977,0.9393,2.21
9/28/18,56.84,56.173,79.5842,0.9083,2.39
9/27/18,57.34,55.934,77.7213,0.8645,1.98
9/26/18,57.27,55.736,75.4247,0.8196,1.57
9/25/18,56.9,55.579,80.1571,0.7723,2.15
9/24/18,56.69,55.364,79.9413,0.7199,2
9/21/18,57.45,55.164,77.8257,0.6719,2.35
9/20/18,56.43,54.929,71.1563,0.6364,1.94
9/19/18,55.43,54.735,67.6539,0.6163,1.75
9/18/18,55.07,54.56,58.9091,0.6008,1.04
9/17/18,54.57,54.456,63.5027,0.5862,2.24
9/14/18,54.75,54.232,70.223,0.5579,1.88
9/13/18,54.89,54.044,73.0043,0.5177,2.05
9/12/18,54.97,53.839,74.7814,0.4716,2.18
9/11/18,55.12,53.621,71.938,0.4247,1.84
9/10/18,54.97,53.437,74.1758,0.3845,2.12
9/7/18,54.86,53.225,68.1836,0.3502,1.44
9/6/18,54.21,53.081,62.4633,0.3325,0.11
9/5/18,53.79,53.07,60.1972,0.3252,-0.7
9/4/18,53.53,53.14,59.8527,0.3225,-0.27
8/31/18,53.45,53.167,46.1539,0.3239,-0.49
8/30/18,53.1,53.216,58.1883,0.332,0.14
8/29/18,53.25,53.202,57.4315,0.3263,0.76
8/28/18,53.05,53.126,56.7266,0.3172,1.17
8/27/18,52.97,53.009,56.3361,0.3032,1.37
8/24/18,52.75,52.872,54.23,0.2825,1.23
8/23/18,52.66,52.749,53.5178,0.2531,1.23
8/22/18,52.82,52.626,65.6169,0.2092,1.72
8/21/18,54,52.454,78.0861,0.145,2.09
8/20/18,53.92,52.245,74.9013,0.0748,1.61
8/17/18,53.56,52.084,67.9822,0.0171,1.25
8/16/18,53.04,51.959,68.6546,-0.0271,0.88
8/15/18,52.75,51.871,60.8767,-0.0656,0.07
8/14/18,52.59,51.864,53.7919,-0.091,-0.18
8/13/18,51.81,51.882,49.6924,-0.1106,-0.58
8/10/18,51.51,51.94,49.1629,-0.1314,0.0901
8/9/18,51.92,51.931,48.1812,-0.1587,-0.15
8/8/18,51.55,51.946,52.7664,-0.1952,0.82
8/7/18,52.07,51.864,56.822,-0.2455,0.78
8/6/18,52.07,51.786,57.1381,-0.3067,1.34
8/3/18,52.23,51.652,52.3671,-0.3746,0.64
8/2/18,51.68,51.588,58.1974,-0.4482,0.99
8/1/18,51.93,51.489,60.3126,-0.5364,0.9
7/31/18,52.39,51.399,58.2648,-0.6317,1.37
7/30/18,51.9,51.262,60.5407,-0.729,0.65
7/27/18,52.15,51.197,53.8608,-0.8288,1.2399
7/26/18,51.45,51.073,56.0579,-0.9227,1.32
7/25/18,51.62,50.941,49.107,-1.02,0.79
7/24/18,51.17,50.862,52.3317,-1.1136,1.22
7/23/18,51.19,50.74,46.4372,-1.2141,1.55
7/20/18,50.91,50.585,49.4975,-1.3138,2.16
7/19/18,51.34,50.369,49.9917,-1.4221,2.19
7/18/18,51.15,50.15,52.1472,-1.5323,2.19
7/17/18,51.28,49.931,45.9456,-1.6402,2.02
7/16/18,50.94,49.729,54.2232,-1.7349,3.47
7/13/18,51.62,49.382,40.1596,-1.8242,0.81
7/12/18,50.25,49.301,41.0392,-1.8808,-0.16
7/11/18,50.14,49.317,39.3658,-1.9202,-0.29
7/10/18,50.42,49.346,37.7764,-1.933,-1.08
7/9/18,49.9,49.454,27.0869,-1.9128,-1.79
7/6/18,48.98,49.633,22.8357,-1.8524,-3.39
7/5/18,48.61,49.972,22.9133,-1.7619,-5.91
7/3/18,48.77,50.563,23.7482,-1.6455,-7.5
7/2/18,49.06,51.313,17.7684,-1.5037,-8.13
6/29/18,48.85,52.126,10.86,-1.3331,-8.96
6/28/18,48.54,53.022,13.3247,-1.1494,-7.01
6/27/18,49.84,53.723,15.8539,-0.9791,-5.99
6/26/18,50.38,54.322,15.7194,-0.8139,-6.09
6/25/18,50.66,54.931,17.3416,-0.647,-5.45
6/22/18,51.24,55.476,15.4076,-0.4944,-5.92
6/21/18,50.62,56.068,18.5585,-0.3632,-5
6/20/18,52.22,56.568,29.1068,-0.2831,-1.005
6/19/18,57.43,56.6685,45.9487,-0.2597,-0.04
6/18/18,57.22,56.6725,47.5825,-0.2651,-0.33
6/15/18,57.11,56.7055,51.2744,-0.2705,0.2
6/14/18,57.02,56.6855,42.6753,-0.2734,-0.72
6/13/18,56.21,56.7575,43.2678,-0.2663,-0.92
6/12/18,56.48,56.8495,44.2632,-0.2594,-1.1
6/11/18,56.48,56.9595,44.3653,-0.2533,-1.07
6/8/18,56.6,57.0665,47.4159,-0.2475,-0.52
6/7/18,57.14,57.1185,51.1975,-0.2433,0.49
6/6/18,57.17,57.0695,32.0049,-0.2351,-1.665
6/5/18,55.68,57.236,40.4096,-0.2127,-0.71
6/4/18,57.07,57.307,45.5749,-0.2074,-0.17
6/1/18,56.91,57.324,41.292,-0.2088,-0.36
5/31/18,56.67,57.36,45.5066,-0.211,0.35
5/30/18,57.48,57.325,48.8031,-0.2218,0.43
5/29/18,57.23,57.282,52.4996,-0.2374,0.34
5/25/18,57.92,57.248,52.2585,-0.254,-0.04
5/24/18,57.68,57.252,49.4899,-0.2646,0.26
5/23/18,57.49,57.226,41.3235,-0.2663,-0.63
5/22/18,56.96,57.289,49.1451,-0.2607,0.05
5/21/18,57.34,57.284,47.8766,-0.2612,-1.59
5/18/18,57.16,57.443,46.3098,-0.2543,0.73
5/17/18,57.2,57.37,45.5161,-0.24,0.68
5/16/18,57.15,57.302,41.3947,-0.2192,-1.23
5/15/18,56.64,57.425,42.7313,-0.1923,-0.67
5/14/18,57.13,57.492,45.5335,-0.1683,-1.03
5/11/18,57.27,57.595,48.3894,-0.1472,-0.35
5/10/18,57.65,57.63,43.6151,-0.1239,-0.93
5/9/18,57.04,57.723,45.3636,-0.0906,-0.84
5/8/18,57.67,57.807,45.495,-0.0582,-1.03
5/7/18,57.45,57.91,56.9119,-0.0239,0.98
5/4/18,57.68,57.812,32.7468,0.0109,-2.49
5/3/18,56.13,58.061,32.4685,0.0825,-2.9
5/2/18,56.7,58.351,45.5204,0.1447,-1.67
5/1/18,58.13,58.518,40.0254,0.1864,-2.08
4/30/18,57.57,58.726,48.0836,0.2317,-0.74
4/27/18,58.36,58.8,43.5366,0.2697,-0.93
4/26/18,59.38,58.893,43.9698,0.312,-1.55
4/25/18,57.71,59.048,45.6035,0.3504,-0.92
4/24/18,57.81,59.14,47.6969,0.3816,-0.63
4/23/18,58.16,59.203,42.368,0.404,-0.53
4/20/18,58,59.256,52.894,0.4173,0.25
4/19/18,59.22,59.231,57.8388,0.4045,0.42
4/18/18,59.5,59.189,61.9842,0.3785,2.48
4/17/18,59.83,58.941,62.2433,0.345,3.2
4/16/18,59.43,58.621,57.2601,0.3117,1.61
4/13/18,59.24,58.46,56.1684,0.2833,1.74
4/12/18,59.43,58.286,63.5899,0.2502,2.16
4/11/18,59.42,58.07,60.2213,0.2104,1.09
4/10/18,59.41,57.961,59.6494,0.1808,2.15
4/9/18,58.7,57.746,55.5517,0.1587,0.76
4/6/18,58.34,57.67,57.7751,0.1491,0.75
4/5/18,59.14,57.595,59.7479,0.1463,0.25
4/4/18,58.83,57.57,46.7242,0.1612,-1.2
4/3/18,58,57.69,39.7005,0.2094,-2.15
4/2/18,56.24,57.905,47.5124,0.2626,-1.86
3/29/18,57.89,58.091,44.8968,0.3022,-1.67
3/28/18,57.9,58.258,46.8358,0.3425,-1.78
3/27/18,57.46,58.436,51.8769,0.375,-1.6
3/26/18,57.8,58.596,41.0217,0.3999,-1.71
3/23/18,56.31,58.767,48.0363,0.4269,0.11
3/22/18,57.77,58.756,50.4012,0.4277,0.74
3/21/18,58.47,58.682,57.7732,0.4089,2.13
3/20/18,58.66,58.469,55.3226,0.3684,1.2
3/19/18,58.3,58.349,57.8401,0.3164,1.87
3/16/18,59,58.162,65.0912,0.2442,3.66
3/15/18,59.37,57.796,62.2744,0.1532,1.93
3/14/18,58.83,57.603,66.0024,0.0582,2.44
3/13/18,59.05,57.359,70.5646,-0.0463,2.41
3/12/18,59.4,57.118,65.2654,-0.1481,2.25
3/9/18,58.46,56.893,58.7815,-0.2264,2.02
3/8/18,57.47,56.691,55.9706,-0.2876,1.34
3/7/18,57.03,56.557,50.6278,-0.3426,0.69
3/6/18,57.03,56.488,56.4219,-0.3937,0.96
3/5/18,56.99,56.392,53.2089,-0.4528,0.18
3/2/18,56.93,56.374,43.2581,-0.5049,-0.64
3/1/18,56.17,56.438,55.5097,-0.5541,1.53
2/28/18,57.1,56.285,54.0455,-0.6245,1.59
2/27/18,56.57,56.126,58.957,-0.6922,2.43
2/26/18,57.17,55.883,51.2481,-0.7563,2.22
2/23/18,56.14,55.661,42.6709,-0.8005,1.15
2/22/18,55.4,55.546,45.4764,-0.834,0.87
2/21/18,56.1,55.459,45.2605,-0.8702,2.245
2/20/18,55.97,55.2345,48.3634,-0.9031,0.76
2/16/18,56.48,55.1585,51.5438,-0.9315,0.75
2/15/18,56.58,55.0835,49.118,-0.9447,0.08
2/14/18,55.99,55.0755,40.9532,-0.9265,-1.76
2/13/18,55.67,55.2515,38.7672,-0.8708,-1.71
2/12/18,55.38,55.4225,34.9235,-0.7858,-2.69
2/9/18,54.58,55.6915,28.0439,-0.67,-3.74
2/8/18,53.77,56.0655,29.3116,-0.5275,-6.53
2/7/18,54.46,56.7185,31.8138,-0.3736,-6.43
2/6/18,55.61,57.3615,16.3579,-0.2086,-7.635
2/5/18,54.69,58.125,22.4023,-0.0264,-5.51
2/2/18,55.77,58.676,24.0031,0.132,-5.31
2/1/18,56,59.207,25.7007,0.2858,-5.15
1/31/18,56.81,59.722,30.5641,0.4294,-3.77
1/30/18,57.19,60.099,27.0322,0.5553,-3.37
1/29/18,57.02,60.436,30.037,0.6684,-2.85
1/26/18,57.99,60.721,32.1639,0.7465,-1.82
1/25/18,60.55,60.903,64.9697,0.78,1.79
1/24/18,60.83,60.724,75.7749,0.7518,2.31
1/23/18,61.69,60.493,74.2492,0.7093,1.84
1/22/18,61.41,60.309,71.9022,0.6624,1.79
1/19/18,61.26,60.13,75.6709,0.6101,2.22
1/18/18,61.09,59.908,80.5907,0.5488,3.5
1/17/18,60.66,59.558,78.0842,0.4851,3.05
1/16/18,60.56,59.253,73.2377,0.4301,2.59
1/12/18,60.4,58.994,74.7929,0.3847,2.93
1/11/18,60,58.701,69.4556,0.3428,2.57
1/10/18,59.82,58.444,63.8599,0.3132,1.97
1/9/18,59.18,58.247,63.3957,0.2906,1.63
1/8/18,59.31,58.084,68.978,0.269,1.54
1/5/18,59.61,57.93,66.8179,0.2508,1.03
1/4/18,58.93,57.827,64.288,0.2477,0.86
1/3/18,58.71,57.741,50.4169,0.264,-0.51
1/2/18,57.63,57.792,50.7516,0.3041,-1.3
12/29/17,57.43,57.922,47.4547,0.353,-1.99
12/28/17,57.81,58.121,43.0426,0.4133,-1.97
12/27/17,57.27,58.318,38.1992,0.4827,-1.8
12/26/17,57.14,58.498,39.0532,0.5554,-1.12
12/22/17,57.3,58.61,42.2401,0.6221,-0.95
12/21/17,57.58,58.705,46.4474,0.6774,-1.18
12/20/17,57.73,58.823,49.8276,0.7201,-1.16
12/19/17,58.01,58.939,48.7486,0.7508,-1.12
12/18/17,58.03,59.051,52.2306,0.7697,0.9
12/15/17,58.29,58.961,62.7752,0.7684,1.75
12/14/17,59.7,58.786,70.3498,0.7459,2.09
12/13/17,59.49,58.577,68.2679,0.7147,2.73
12/12/17,59.27,58.304,64.8178,0.6873,2.96
12/11/17,59.07,58.008,59.5388,0.6633,1.56
12/8/17,58.61,57.852,61.3334,0.638,1.33
12/7/17,59.14,57.719,70.1114,0.5997,2.05
12/6/17,59.28,57.514,74.2561,0.5495,2.42
12/5/17,59.34,57.272,73.5525,0.5021,2.58
12/4/17,58.76,57.014,60.9033,0.4716,0.3
12/1/17,57.32,56.984,60.5057,0.4693,0.58
11/30/17,57.82,56.926,62.5084,0.4702,0.82
11/29/17,57.51,56.844,53.2586,0.4768,0.24
11/28/17,56.66,56.82,44.199,0.4974,-0.78
11/27/17,55.91,56.898,55.612,0.5166,-0.53
11/24/17,56.8,56.951,62.1071,0.5164,-0.01
11/22/17,57.14,56.952,60.7312,0.5076,0.04
11/21/17,57.26,56.948,59.5185,0.4967,0.63
11/20/17,56.81,56.885,56.3179,0.4823,0.68
11/17/17,56.93,56.817,65.4755,0.4625,3.08
11/16/17,57.24,56.509,62.3851,0.4301,1.77
11/15/17,56.7,56.332,61.4137,0.3965,1.72
11/14/17,56.93,56.16,57.9967,0.3571,1.31
11/13/17,56.64,56.029,62.8637,0.3109,2.02
11/10/17,57.04,55.827,71.6132,0.2499,2.53
11/9/17,57.36,55.574,70.5397,0.1801,2.7
11/8/17,57.91,55.304,69.4343,0.1173,2.79
11/7/17,57.22,55.025,64.4978,0.0672,1.96
11/6/17,56.57,54.829,61.8009,0.0379,1.22
11/3/17,56.03,54.707,39.5606,0.0264,-1.15
11/2/17,54.87,54.822,55.2117,0.036,0.07
11/1/17,55.13,54.815,54.3915,0.0319,0.64
10/31/17,54.84,54.751,55.489,0.0315,0.3
10/30/17,55.17,54.721,49.8762,0.036,-0.88
10/27/17,54.88,54.809,50.4957,0.0495,-1.17
10/26/17,54.91,54.926,45.4661,0.0671,-1.17
10/25/17,54.16,55.043,41.2322,0.0907,-1.22
10/24/17,54.28,55.165,42.7249,0.114,-0.73
10/23/17,54.27,55.238,47.4853,0.1284,-0.6
10/20/17,54.57,55.298,54.9201,0.1312,0.8
10/19/17,55.4,55.218,52.0417,0.126,1.02
10/18/17,55.21,55.116,43.2508,0.1225,0.34
10/17/17,54.51,55.082,48.4024,0.1168,0.86
10/16/17,54.91,54.996,61.8231,0.0926,1.81
10/13/17,55.72,54.815,68.8197,0.0516,1.69
10/12/17,55.97,54.646,65.2837,0.008,0.86
10/11/17,55.64,54.56,62.8722,-0.0272,0.21
10/10/17,55.42,54.539,58.4156,-0.0547,0.04
10/9/17,55.02,54.535,63.5659,-0.0729,0.39
10/6/17,55.17,54.496,51.2428,-0.0842,-0.54
10/5/17,54.6,54.55,42.0052,-0.0769,-0.99
10/4/17,53.93,54.649,42.9825,-0.0628,-0.46
10/3/17,53.99,54.695,40.4905,-0.0506,-0.84
10/2/17,53.81,54.779,37.6282,-0.0413,-0.94
9/29/17,53.71,54.873,43.71,-0.0406,-0.13
9/28/17,54.5,54.886,52.137,-0.0574,0.43
9/27/17,54.99,54.843,61.5325,-0.0893,1.7
9/26/17,55.13,54.673,58.6355,-0.1303,1.08
9/25/17,54.95,54.565,57.4204,-0.1714,1.19
9/22/17,55.09,54.446,58.7802,-0.2146,1.66
9/21/17,55.01,54.28,58.7802,-0.2601,0.63
9/20/17,55.15,54.217,52.6864,-0.3045,-0.54
9/19/17,54.62,54.271,56.8724,-0.3443,-0.11
9/18/17,54.69,54.282,56.3927,-0.3867,-0.1
9/15/17,54.67,54.292,52.0746,-0.4243,-0.24
9/14/17,54.53,54.316,51.352,-0.4533,0.34
9/13/17,54.29,54.282,40.11,-0.477,-0.49
9/12/17,53.54,54.331,44.9537,-0.4936,-0.56
9/11/17,54.02,54.387,42.1768,-0.5201,-0.83
9/8/17,53.49,54.47,36.0659,-0.551,-0.87
9/7/17,53.47,54.557,47.7644,-0.5934,0.46
9/6/17,54.31,54.511,59.5863,-0.6624,1.63
9/5/17,55.13,54.348,57.275,-0.7442,1.81
9/1/17,54.93,54.167,56.6182,-0.8243,1.98
8/31/17,54.86,53.969,53.8064,-0.9017,1.36
8/30/17,54.52,53.833,44.365,-0.9728,0.78
8/29/17,54.1,53.755,44.365,-1.0367,0.63
8/28/17,54.4,53.692,50.9555,-1.1037,0.94
8/25/17,54.36,53.598,52.0694,-1.1738,1.57
8/24/17,53.94,53.441,47.414,-1.2341,0.74
8/23/17,54.08,53.367,43.2823,-1.2762,-0.47
8/22/17,54.45,53.414,36.2162,-1.2991,-2.06
8/21/17,53.15,53.62,30.4052,-1.302,-2.46
8/18/17,52.7,53.866,26.6234,-1.2893,-3.05
8/17/17,53.04,54.171,29.2218,-1.2665,-2.32
8/16/17,53.5,54.403,28.2768,-1.2396,-1.49
8/15/17,53.15,54.552,29.1526,-1.203,-1.16
8/14/17,53.22,54.668,30.2196,-1.1601,-0.88
8/11/17,53.18,54.756,22.8644,-1.111,-2.18
8/10/17,53.07,54.974,24.8815,-1.0558,-4.73
8/9/17,53.74,55.447,29.401,-1.0133,-4.37
8/8/17,54.52,55.884,36.8068,-0.9867,-2.665
8/7/17,55.63,56.1505,37.1831,-0.968,-2.4
8/4/17,55.44,56.3905,39.8999,-0.9386,-1.95
8/3/17,55.68,56.5855,36.1554,-0.897,-2.77
8/2/17,55.43,56.8625,24.7797,-0.8332,-3.4
8/1/17,54.73,57.2025,22.2584,-0.7511,-3.55
7/31/17,53.98,57.5575,21.0678,-0.6724,-4.25
7/28/17,54,57.9825,23.8017,-0.6129,-3.17
7/27/17,59.5,58.2995,44.9316,-0.5937,-0.55
7/26/17,57.94,58.3545,52.5829,-0.6237,0.59
7/25/17,58.55,58.2955,43.348,-0.6549,0.305
7/24/17,58.02,58.265,39.4472,-0.6737,-0.18
7/21/17,57.98,58.283,38.0179,-0.6883,0.13
7/20/17,58.03,58.27,43.7044,-0.7031,0.61
7/19/17,58.11,58.209,39.3739,-0.7213,-0.28
7/18/17,58.21,58.237,38.8858,-0.7337,-0.78
7/17/17,58.33,58.315,45.6063,-0.7449,0.05
7/14/17,58.76,58.31,40.6087,-0.7567,-0.77
7/13/17,58.38,58.387,45.1324,-0.7557,-0.26
7/12/17,58.54,58.413,35.6105,-0.7456,-1.33
7/11/17,57.9,58.546,30.0556,-0.7142,-2.11
7/10/17,57.81,58.757,32.3137,-0.6693,-1.58
7/7/17,58.04,58.915,24.9875,-0.6167,-2.3
7/6/17,57.6,59.145,25.05,-0.552,-2.2
7/5/17,57.94,59.365,29.1951,-0.4854,-2.55
7/3/17,58.25,59.62,32.8442,-0.4232,-1.45
6/30/17,58.31,59.765,29.1116,-0.3589,-1.21
6/29/17,58.36,59.886,32.7618,-0.2862,-0.75
6/28/17,59.18,59.961,31.0141,-0.2131,-1.61
6/27/17,58.96,60.122,34.5399,-0.134,-1.58
6/26/17,59.64,60.28,38.4765,-0.0555,-1.78
6/23/17,59.81,60.458,34.857,0.0271,-2.61
6/22/17,59.51,60.719,37.3682,0.1214,-3.35
6/21/17,59.96,61.054,36.2408,0.2199,-4.13
6/20/17,59.86,61.467,44.0039,0.3259,-3.24
6/19/17,60.9,61.791,36.0822,0.4333,-4.5
6/16/17,60.14,62.241,29.531,0.5602,-3.99
6/15/17,60.09,62.64,29.7097,0.693,-3.59
6/14/17,60.27,62.999,34.3934,0.8147,-2.6
6/13/17,60.92,63.259,37.5936,0.9115,-1.95
6/12/17,61.29,63.454,43.0403,0.9827,-1.21
6/9/17,62.19,63.575,48.3219,1.0219,0.36
6/8/17,62.24,63.539,60.9602,1.0275,2.04
6/7/17,63.5,63.335,71.8696,0.9973,2.73
6/6/17,64.16,63.062,73.4118,0.9436,3.19
6/5/17,64.27,62.743,84.888,0.8779,4.91
6/2/17,64.57,62.252,80.7091,0.8045,4.15
6/1/17,63.75,61.837,78.6858,0.744,3.54
5/31/17,63.61,61.483,77.2956,0.6874,2.59
5/30/17,63.26,61.224,76.1277,0.6351,2.65
5/26/17,63.3,60.959,75.7916,0.5904,2.73
5/25/17,62.9,60.686,69.308,0.5587,1.56
5/24/17,61.89,60.53,64.0173,0.5512,0.52
5/23/17,61.15,60.478,64.0173,0.5594,0.82
5/22/17,61.23,60.396,60.6878,0.5783,-0.04
5/19/17,61.36,60.4,47.9084,0.6151,-0.92
5/18/17,59.82,60.492,44.7967,0.6697,-0.92
5/17/17,59.73,60.584,47.7292,0.7227,-0.55
5/16/17,59.98,60.639,57.8041,0.766,0.53
5/15/17,60.45,60.586,54.6491,0.7987,0.42
5/12/17,59.93,60.544,52.944,0.8328,0.87
5/11/17,60.27,60.457,55.2126,0.8624,-1.18
5/10/17,60.66,60.575,61.1804,0.882,-0.35
5/9/17,60.98,60.61,58.3539,0.8913,-0.07
5/8/17,60.94,60.617,65.3482,0.8976,0.07
5/5/17,60.95,60.61,63.6686,0.8943,0.66
5/4/17,60.83,60.544,62.0113,0.8914,0.94
5/3/17,60.59,60.45,61.0207,0.8876,1.92
5/2/17,60.5,60.258,58.2306,0.8805,2.56
5/1/17,60.18,60.002,57.1105,0.8685,2.32
4/28/17,60.06,59.77,52.6119,0.8436,1.8
4/27/17,61.3,59.59,81.5939,0.7995,3.75
4/26/17,61.56,59.215,79.7885,0.7165,3.49
4/25/17,60.96,58.866,76.8214,0.6379,2.65
